ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000128E+001, 0.38534057E-004, 0.50000309E+000, 0.54682604E-001, 0.11915864E-004, 0.00000000E+000,-0.10259055E-005, 0.00000000E+000, 0.00000000E+000,-0.15320489E-010, 0.12941785E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000328E+001, 0.46871824E-004, 0.10000142E+001, 0.54682645E-001, 0.28525611E-004, 0.00000000E+000,-0.53165303E-005,-0.29682967E-005,-0.12080743E-005, 0.54385754E-010, 0.38018458E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000507E+001, 0.34030448E-004, 0.15000351E+001, 0.54682716E-001, 0.40727464E-004, 0.00000000E+000,-0.12118585E-004,-0.10161616E-004,-0.39884324E-005,-0.41326745E-007, 0.67037424E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000682E+001, 0.34359759E-004, 0.20000649E+001, 0.54682808E-001, 0.51168188E-004, 0.00000000E+000,-0.20118098E-004,-0.19227303E-004,-0.84354885E-005,-0.26504092E-006, 0.99214119E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000810E+001, 0.21092832E-004, 0.25001024E+001, 0.54682914E-001, 0.56256250E-004, 0.00000000E+000,-0.28735524E-004,-0.29278193E-004,-0.13888637E-004,-0.86593521E-006, 0.12902454E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000900E+001, 0.14000659E-004, 0.30001452E+001, 0.54683023E-001, 0.57678516E-004, 0.00000000E+000,-0.36824146E-004,-0.39116625E-004,-0.19536919E-004,-0.20221880E-005, 0.15517839E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000951E+001, 0.64451679E-005, 0.35001917E+001, 0.54683129E-001, 0.55943246E-004, 0.00000000E+000,-0.43963715E-004,-0.47797594E-004,-0.24735750E-004,-0.38822491E-005, 0.17632255E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000971E+001, 0.88215381E-006, 0.40002398E+001, 0.54683226E-001, 0.52064513E-004, 0.00000000E+000,-0.49823680E-004,-0.55023205E-004,-0.29026471E-004,-0.65394860E-005, 0.19247735E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10000960E+001,-0.52706573E-005, 0.45002882E+001, 0.54683311E-001, 0.46231643E-004, 0.00000000E+000,-0.54310921E-004,-0.60613520E-004,-0.32165506E-004,-0.10026000E-004, 0.20334759E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000922E+001,-0.10304419E-004, 0.50003353E+001, 0.54683381E-001, 0.38973414E-004, 0.00000000E+000,-0.57359757E-004,-0.64548126E-004,-0.34063327E-004,-0.14325971E-004, 0.20927059E-003, 0.00000000E+000, 0.00000000E+000,
