TIME2,ZFuel(JCLN|Peak),ZClad(JNEN|Peak),ZCoolAVG(JNCN|Peak),ZStructure(JNSN),ZRadProf,TCoolAvg(JNCN|Peak),TClad(JNEN|Peak),TFuel(JCLN|Peak),TSat @ TCool,TFRAC,TCladMid(JNEN on MZC),Clad Melt?,TCoolMZC(JNCN),TStrInnr(JNSN),Outlet Flow,Inlet Flow,Outlet Temp,Inlet Temp,
 0.50000000E+000, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82601043E+003, 0.82671940E+003, 0.87622853E+003, 0.12085838E+004, 0.00000000E+000, 0.82610057E+003, 0.00000000E+000, 0.82601044E+003, 0.82593479E+003, 0.15859924E+000, 0.15859924E+000, 0.82601037E+003, 0.62815000E+003,
 0.10000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82601112E+003, 0.82672344E+003, 0.87623278E+003, 0.12085875E+004, 0.00000000E+000, 0.82610122E+003, 0.00000000E+000, 0.82601118E+003, 0.82593550E+003, 0.15858031E+000, 0.15858031E+000, 0.82601081E+003, 0.62815000E+003,
 0.15000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82601321E+003, 0.82673149E+003, 0.87624190E+003, 0.12085901E+004, 0.00000000E+000, 0.82610320E+003, 0.00000000E+000, 0.82601336E+003, 0.82593758E+003, 0.15855983E+000, 0.15855983E+000, 0.82601226E+003, 0.62815000E+003,
 0.20000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82601755E+003, 0.82674351E+003, 0.87625480E+003, 0.12085917E+004, 0.00000000E+000, 0.82610732E+003, 0.00000000E+000, 0.82601784E+003, 0.82594178E+003, 0.15854017E+000, 0.15854017E+000, 0.82601553E+003, 0.62814999E+003,
 0.25000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82602468E+003, 0.82675891E+003, 0.87627058E+003, 0.12085924E+004, 0.00000000E+000, 0.82611415E+003, 0.00000000E+000, 0.82602513E+003, 0.82594858E+003, 0.15852412E+000, 0.15852412E+000, 0.82602124E+003, 0.62814967E+003,
 0.30000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82603470E+003, 0.82677651E+003, 0.87628754E+003, 0.12085926E+004, 0.00000000E+000, 0.82612385E+003, 0.00000000E+000, 0.82603532E+003, 0.82595810E+003, 0.15851113E+000, 0.15851113E+000, 0.82602965E+003, 0.62814869E+003,
 0.35000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82604733E+003, 0.82679509E+003, 0.87630431E+003, 0.12085925E+004, 0.00000000E+000, 0.82613619E+003, 0.00000000E+000, 0.82604811E+003, 0.82597008E+003, 0.15850086E+000, 0.15850086E+000, 0.82604069E+003, 0.62814689E+003,
 0.40000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82606200E+003, 0.82681357E+003, 0.87631986E+003, 0.12085922E+004, 0.00000000E+000, 0.82615061E+003, 0.00000000E+000, 0.82606289E+003, 0.82598401E+003, 0.15849278E+000, 0.15849278E+000, 0.82605394E+003, 0.62814425E+003,
 0.45000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82607796E+003, 0.82683111E+003, 0.87633364E+003, 0.12085919E+004, 0.00000000E+000, 0.82616640E+003, 0.00000000E+000, 0.82607892E+003, 0.82599924E+003, 0.15848644E+000, 0.15848644E+000, 0.82606880E+003, 0.62814085E+003,
 0.50000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82609445E+003, 0.82684714E+003, 0.87634533E+003, 0.12085915E+004, 0.00000000E+000, 0.82618281E+003, 0.00000000E+000, 0.82609545E+003, 0.82601508E+003, 0.15848149E+000, 0.15848149E+000, 0.82608458E+003, 0.62813681E+003,
 0.55000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82611078E+003, 0.82686130E+003, 0.87635489E+003, 0.12085912E+004, 0.00000000E+000, 0.82619915E+003, 0.00000000E+000, 0.82611178E+003, 0.82603089E+003, 0.15847763E+000, 0.15847763E+000, 0.82610059E+003, 0.62813230E+003,
 0.60000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82612638E+003, 0.82687341E+003, 0.87636233E+003, 0.12085909E+004, 0.00000000E+000, 0.82621483E+003, 0.00000000E+000, 0.82612734E+003, 0.82604613E+003, 0.15847464E+000, 0.15847464E+000, 0.82611624E+003, 0.62812750E+003,
 0.65000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82614080E+003, 0.82688342E+003, 0.87636775E+003, 0.12085908E+004, 0.00000000E+000, 0.82622938E+003, 0.00000000E+000, 0.82614170E+003, 0.82606038E+003, 0.15847234E+000, 0.15847234E+000, 0.82613104E+003, 0.62812259E+003,
 0.70000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82615374E+003, 0.82689134E+003, 0.87637127E+003, 0.12085907E+004, 0.00000000E+000, 0.82624249E+003, 0.00000000E+000, 0.82615456E+003, 0.82607331E+003, 0.15847059E+000, 0.15847059E+000, 0.82614461E+003, 0.62811771E+003,
 0.75000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82616500E+003, 0.82689727E+003, 0.87637305E+003, 0.12085907E+004, 0.00000000E+000, 0.82625394E+003, 0.00000000E+000, 0.82616572E+003, 0.82608470E+003, 0.15846926E+000, 0.15846926E+000, 0.82615670E+003, 0.62811299E+003,
 0.80000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82617447E+003, 0.82690131E+003, 0.87637325E+003, 0.12085908E+004, 0.00000000E+000, 0.82626361E+003, 0.00000000E+000, 0.82617509E+003, 0.82609443E+003, 0.15846829E+000, 0.15846829E+000, 0.82616714E+003, 0.62810851E+003,
 0.85000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82618212E+003, 0.82690361E+003, 0.87637202E+003, 0.12085910E+004, 0.00000000E+000, 0.82627146E+003, 0.00000000E+000, 0.82618263E+003, 0.82610244E+003, 0.15846758E+000, 0.15846758E+000, 0.82617584E+003, 0.62810432E+003,
 0.90000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82618799E+003, 0.82690433E+003, 0.87636955E+003, 0.12085912E+004, 0.00000000E+000, 0.82627752E+003, 0.00000000E+000, 0.82618839E+003, 0.82610874E+003, 0.15846709E+000, 0.15846709E+000, 0.82618280E+003, 0.62810044E+003,
 0.95000000E+001, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82619213E+003, 0.82690363E+003, 0.87636602E+003, 0.12085915E+004, 0.00000000E+000, 0.82628185E+003, 0.00000000E+000, 0.82619243E+003, 0.82611336E+003, 0.15846678E+000, 0.15846678E+000, 0.82618804E+003, 0.62809688E+003,
 0.10000000E+002, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82619466E+003, 0.82690171E+003, 0.87636161E+003, 0.12085918E+004, 0.00000000E+000, 0.82628456E+003, 0.00000000E+000, 0.82619486E+003, 0.82611639E+003, 0.15846661E+000, 0.15846661E+000, 0.82619164E+003, 0.62809364E+003,
 0.10500000E+002, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82619571E+003, 0.82689873E+003, 0.87635651E+003, 0.12085922E+004, 0.00000000E+000, 0.82628576E+003, 0.00000000E+000, 0.82619581E+003, 0.82611795E+003, 0.15846654E+000, 0.15846654E+000, 0.82619370E+003, 0.62809069E+003,
 0.11000000E+002, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82619553E+003, 0.82689573E+003, 0.87635135E+003, 0.12085919E+004, 0.00000000E+000, 0.82628571E+003, 0.00000000E+000, 0.82619555E+003, 0.82611827E+003, 0.15845014E+000, 0.15845014E+000, 0.82619442E+003, 0.62808801E+003,
 0.11500000E+002, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82620479E+003, 0.82697945E+003, 0.87639665E+003, 0.12085166E+004, 0.00000000E+000, 0.82629422E+003, 0.00000000E+000, 0.82620566E+003, 0.82612849E+003, 0.15678429E+000, 0.15678429E+000, 0.82619973E+003, 0.62808558E+003,
 0.12000000E+002, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82626063E+003, 0.82732026E+003, 0.87675078E+003, 0.12084567E+004, 0.00000000E+000, 0.82634694E+003, 0.00000000E+000, 0.82626501E+003, 0.82618638E+003, 0.15509722E+000, 0.15509722E+000, 0.82623468E+003, 0.62808318E+003,
 0.12500000E+002, 0.18125000E+001, 0.23125000E+001, 0.30250000E+001, 0.00000000E+000, 0.00000000E+000, 0.82642732E+003, 0.82799911E+003, 0.87753793E+003, 0.12083967E+004, 0.00000000E+000, 0.82650552E+003, 0.00000000E+000, 0.82643936E+003, 0.82635307E+003, 0.15345143E+000, 0.15345143E+000, 0.82634954E+003, 0.62808092E+003,
 0.13000000E+002, 0.18125000E+001, 0.21875000E+001, 0.26875000E+001, 0.00000000E+000, 0.00000000E+000, 0.82693564E+003, 0.82913936E+003, 0.87864848E+003, 0.12126355E+004, 0.00000000E+000, 0.82683411E+003, 0.00000000E+000, 0.82679366E+003, 0.82668756E+003, 0.15186106E+000, 0.15186106E+000, 0.82660496E+003, 0.62807905E+003,
 0.13500000E+002, 0.18125000E+001, 0.21875000E+001, 0.26875000E+001, 0.00000000E+000, 0.00000000E+000, 0.82789807E+003, 0.83057792E+003, 0.87999850E+003, 0.12125405E+004, 0.00000000E+000, 0.82737539E+003, 0.00000000E+000, 0.82736699E+003, 0.82722626E+003, 0.15029250E+000, 0.15029250E+000, 0.82704760E+003, 0.62807753E+003,
