ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000148E+001, 0.44524891E-004, 0.50000357E+000, 0.54682606E-001, 0.13768393E-004, 0.00000000E+000,-0.11832875E-005, 0.00000000E+000, 0.00000000E+000, 0.22497181E-007, 0.14929183E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000371E+001, 0.51999113E-004, 0.10000162E+001, 0.54682653E-001, 0.32277184E-004, 0.00000000E+000,-0.60720773E-005,-0.34251034E-005,-0.13779724E-005, 0.80938023E-007, 0.43071399E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000569E+001, 0.36971976E-004, 0.15000398E+001, 0.54682733E-001, 0.45539048E-004, 0.00000000E+000,-0.13670253E-004,-0.11544056E-004,-0.45033924E-005, 0.16571866E-006, 0.75091030E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000767E+001, 0.39812749E-004, 0.20000732E+001, 0.54682836E-001, 0.57571807E-004, 0.00000000E+000,-0.22521622E-004,-0.21582076E-004,-0.91042496E-005, 0.16995485E-006, 0.11060980E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000920E+001, 0.25809397E-004, 0.25001156E+001, 0.54682956E-001, 0.64014098E-004, 0.00000000E+000,-0.32082013E-004,-0.32674308E-004,-0.14544743E-004,-0.50824354E-007, 0.14336599E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10001032E+001, 0.18643175E-004, 0.30001645E+001, 0.54683081E-001, 0.66631541E-004, 0.00000000E+000,-0.41057983E-004,-0.43520322E-004,-0.20175570E-004,-0.62649460E-006, 0.17201191E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10001104E+001, 0.10195080E-004, 0.35002181E+001, 0.54683204E-001, 0.65698934E-004, 0.00000000E+000,-0.48973786E-004,-0.53065874E-004,-0.25400487E-004,-0.16654789E-005, 0.19480456E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001143E+001, 0.46670566E-005, 0.40002744E+001, 0.54683320E-001, 0.62509168E-004, 0.00000000E+000,-0.55434660E-004,-0.60936831E-004,-0.29808919E-004,-0.32358152E-005, 0.21192539E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001152E+001,-0.13341142E-005, 0.45003318E+001, 0.54683425E-001, 0.57358098E-004, 0.00000000E+000,-0.60369883E-004,-0.66938324E-004,-0.33145723E-004,-0.53605457E-005, 0.22317257E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001136E+001,-0.57664712E-005, 0.50003891E+001, 0.54683516E-001, 0.50943399E-004, 0.00000000E+000,-0.63742447E-004,-0.71099834E-004,-0.35315137E-004,-0.80272275E-005, 0.22912805E-003, 0.00000000E+000, 0.00000000E+000,
