ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000128E+001, 0.38534090E-004, 0.50000309E+000, 0.54682604E-001, 0.11915874E-004, 0.00000000E+000,-0.10259055E-005, 0.00000000E+000, 0.00000000E+000,-0.51069119E-011, 0.12941785E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000328E+001, 0.46871673E-004, 0.10000142E+001, 0.54682645E-001, 0.28525575E-004, 0.00000000E+000,-0.53165312E-005,-0.29682967E-005,-0.12080743E-005, 0.18128502E-010, 0.38018459E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000508E+001, 0.34117683E-004, 0.15000351E+001, 0.54682716E-001, 0.40755014E-004, 0.00000000E+000,-0.12118582E-004,-0.10161617E-004,-0.39884324E-005,-0.13775582E-007, 0.67037421E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000684E+001, 0.34822041E-004, 0.20000649E+001, 0.54682808E-001, 0.51345753E-004, 0.00000000E+000,-0.20120551E-004,-0.19227302E-004,-0.84355542E-005,-0.88346974E-007, 0.99217507E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000817E+001, 0.22318015E-004, 0.25001026E+001, 0.54682915E-001, 0.56839986E-004, 0.00000000E+000,-0.28752245E-004,-0.29279693E-004,-0.13889314E-004,-0.28864507E-006, 0.12904988E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000916E+001, 0.16350820E-004, 0.30001460E+001, 0.54683026E-001, 0.59048560E-004, 0.00000000E+000,-0.36882910E-004,-0.39127531E-004,-0.19540363E-004,-0.67406622E-006, 0.15527343E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000983E+001, 0.10243930E-004, 0.35001936E+001, 0.54683136E-001, 0.58580209E-004, 0.00000000E+000,-0.44111575E-004,-0.47837730E-004,-0.24747558E-004,-0.12941220E-005, 0.17657119E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001026E+001, 0.63616800E-005, 0.40002439E+001, 0.54683240E-001, 0.56508245E-004, 0.00000000E+000,-0.50128089E-004,-0.55127112E-004,-0.29057752E-004,-0.21800405E-005, 0.19300124E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001048E+001, 0.20199623E-005, 0.45002958E+001, 0.54683336E-001, 0.53036583E-004, 0.00000000E+000,-0.54857947E-004,-0.60831144E-004,-0.32234721E-004,-0.33427801E-005, 0.20430318E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001051E+001,-0.11558614E-005, 0.50003483E+001, 0.54683423E-001, 0.48672731E-004, 0.00000000E+000,-0.58250374E-004,-0.64943543E-004,-0.34197575E-004,-0.47775495E-005, 0.21084177E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10001037E+001,-0.43569863E-005, 0.55004006E+001, 0.54683498E-001, 0.43561356E-004, 0.00000000E+000,-0.60364513E-004,-0.67491845E-004,-0.34983276E-004,-0.64659946E-005, 0.21286698E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10001010E+001,-0.69203642E-005, 0.60004518E+001, 0.54683562E-001, 0.37969479E-004, 0.00000000E+000,-0.61274978E-004,-0.68594604E-004,-0.34725430E-004,-0.83802817E-005, 0.21094477E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000970E+001,-0.92613396E-005, 0.65005013E+001, 0.54683614E-001, 0.32035613E-004, 0.00000000E+000,-0.61108319E-004,-0.68387934E-004,-0.33585088E-004,-0.10485621E-004, 0.20560257E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000919E+001,-0.11165228E-004, 0.70005486E+001, 0.54683653E-001, 0.25930256E-004, 0.00000000E+000,-0.60001694E-004,-0.67059397E-004,-0.31763012E-004,-0.12743221E-004, 0.19749758E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000860E+001,-0.12684523E-004, 0.75005931E+001, 0.54683680E-001, 0.19801366E-004, 0.00000000E+000,-0.58112091E-004,-0.64798028E-004,-0.29424189E-004,-0.15112468E-004, 0.18724814E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000794E+001,-0.13843374E-004, 0.80006344E+001, 0.54683696E-001, 0.13775075E-004, 0.00000000E+000,-0.55598410E-004,-0.61812604E-004,-0.26742194E-004,-0.17552850E-004, 0.17548113E-003, 0.00000000E+000, 0.00000000E+000,
