ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000128E+001, 0.38534081E-004, 0.50000309E+000, 0.54682604E-001, 0.11915872E-004, 0.00000000E+000,-0.10259055E-005, 0.00000000E+000, 0.00000000E+000,-0.76603061E-011, 0.12941785E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000328E+001, 0.46871711E-004, 0.10000142E+001, 0.54682645E-001, 0.28525584E-004, 0.00000000E+000,-0.53165310E-005,-0.29682967E-005,-0.12080743E-005, 0.27192815E-010, 0.38018459E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000508E+001, 0.34095874E-004, 0.15000351E+001, 0.54682716E-001, 0.40748126E-004, 0.00000000E+000,-0.12118583E-004,-0.10161617E-004,-0.39884324E-005,-0.20663373E-007, 0.67037422E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000683E+001, 0.34706471E-004, 0.20000649E+001, 0.54682808E-001, 0.51301362E-004, 0.00000000E+000,-0.20119938E-004,-0.19227302E-004,-0.84355377E-005,-0.13252046E-006, 0.99216660E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000815E+001, 0.22011719E-004, 0.25001026E+001, 0.54682915E-001, 0.56694052E-004, 0.00000000E+000,-0.28748065E-004,-0.29279318E-004,-0.13889145E-004,-0.43296761E-006, 0.12904355E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000912E+001, 0.15763275E-004, 0.30001458E+001, 0.54683025E-001, 0.58706048E-004, 0.00000000E+000,-0.36868219E-004,-0.39124804E-004,-0.19539502E-004,-0.10110980E-005, 0.15524967E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000975E+001, 0.92941964E-005, 0.35001931E+001, 0.54683134E-001, 0.57920954E-004, 0.00000000E+000,-0.44074610E-004,-0.47827696E-004,-0.24744606E-004,-0.19411684E-005, 0.17650903E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001013E+001, 0.49915929E-005, 0.40002429E+001, 0.54683236E-001, 0.55397232E-004, 0.00000000E+000,-0.50051985E-004,-0.55101135E-004,-0.29049932E-004,-0.32699813E-005, 0.19287027E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001026E+001, 0.19664097E-006, 0.45002939E+001, 0.54683330E-001, 0.51335053E-004, 0.00000000E+000,-0.54721183E-004,-0.60776737E-004,-0.32217417E-004,-0.50138776E-005, 0.20406427E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001019E+001,-0.34446839E-005, 0.50003451E+001, 0.54683412E-001, 0.46247056E-004, 0.00000000E+000,-0.58027689E-004,-0.64844683E-004,-0.34164011E-004,-0.71654895E-005, 0.21044893E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000993E+001,-0.71041067E-005, 0.55003954E+001, 0.54683482E-001, 0.40290348E-004, 0.00000000E+000,-0.60028012E-004,-0.67329713E-004,-0.34924384E-004,-0.96969997E-005, 0.21226946E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000950E+001,-0.10103677E-004, 0.60004440E+001, 0.54683539E-001, 0.33749346E-004, 0.00000000E+000,-0.60795320E-004,-0.68348449E-004,-0.34629903E-004,-0.12566255E-004, 0.21008927E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000893E+001,-0.12845910E-004, 0.65004902E+001, 0.54683581E-001, 0.26783414E-004, 0.00000000E+000,-0.60455834E-004,-0.68035982E-004,-0.33439596E-004,-0.15720550E-004, 0.20443538E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000824E+001,-0.15107071E-004, 0.70005331E+001, 0.54683609E-001, 0.19585647E-004, 0.00000000E+000,-0.59147418E-004,-0.66579705E-004,-0.31552545E-004,-0.19101072E-004, 0.19596639E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000744E+001,-0.16933074E-004, 0.75005724E+001, 0.54683623E-001, 0.12327141E-004, 0.00000000E+000,-0.57028637E-004,-0.64169246E-004,-0.29132469E-004,-0.22646185E-004, 0.18530368E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000657E+001,-0.18344253E-004, 0.80006074E+001, 0.54683624E-001, 0.51566320E-005, 0.00000000E+000,-0.54260681E-004,-0.61014629E-004,-0.26352137E-004,-0.26294337E-004, 0.17307842E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000563E+001,-0.19312453E-004, 0.85006379E+001, 0.54683611E-001,-0.17828889E-005, 0.00000000E+000,-0.51002215E-004,-0.57310848E-004,-0.23332499E-004,-0.29986507E-004, 0.15984918E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000465E+001,-0.19991651E-004, 0.90006636E+001, 0.54683587E-001,-0.84074068E-005, 0.00000000E+000,-0.47401426E-004,-0.53246583E-004,-0.20200734E-004,-0.33667892E-004, 0.14610923E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000365E+001,-0.20375372E-004, 0.95006844E+001, 0.54683550E-001,-0.14647661E-004, 0.00000000E+000,-0.43587793E-004,-0.48980384E-004,-0.17047174E-004,-0.37289422E-004, 0.13225711E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000263E+001,-0.20565830E-004, 0.10000700E+002, 0.54683504E-001,-0.20473069E-004, 0.00000000E+000,-0.39671378E-004,-0.44648857E-004,-0.13950056E-004,-0.40808460E-004, 0.11860568E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.10000160E+001,-0.20577395E-004, 0.10500711E+002, 0.54683448E-001,-0.25865631E-004, 0.00000000E+000,-0.35740376E-004,-0.40354364E-004,-0.10967309E-004,-0.44189400E-004, 0.10538582E-003, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000213E+001, 0.26263891E-004, 0.11000719E+002, 0.54683397E-001,-0.16044543E-004, 0.00000000E+000,-0.33164373E-004,-0.36177400E-004,-0.84751977E-005,-0.47403574E-004, 0.10917600E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10016185E+001, 0.47821108E-002, 0.11487384E+002, 0.54684728E-001, 0.14964804E-002, 0.00000000E+000,-0.16683155E-003,-0.35931824E-004,-0.39958929E-004,-0.50500294E-004, 0.17897030E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10043140E+001, 0.64670052E-002, 0.11961691E+002, 0.54690094E-001, 0.37430157E-002, 0.00000000E+000,-0.72557771E-003,-0.42182972E-003,-0.19658882E-003,-0.54198183E-004, 0.51412101E-002, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10067007E+001, 0.44330767E-002, 0.12437330E+002, 0.54699521E-001, 0.53414909E-002, 0.00000000E+000,-0.16222076E-002,-0.13740418E-002,-0.55758716E-003,-0.61840471E-004, 0.89571680E-002, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10089672E+001, 0.43730327E-002, 0.12914327E+002, 0.54711642E-001, 0.66575569E-002, 0.00000000E+000,-0.26537736E-002,-0.25699515E-002,-0.11377487E-002,-0.81959936E-004, 0.13100991E-001, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10110044E+001, 0.38025485E-002, 0.13393682E+002, 0.54725830E-001, 0.76337628E-002, 0.00000000E+000,-0.37745484E-002,-0.38650620E-002,-0.19180847E-002,-0.12404033E-003, 0.17315498E-001, 0.00000000E+000, 0.00000000E+000,
28,0, 0.14000000E+002, 0.50000000E+000, 0.10129085E+001, 0.36275157E-002, 0.13879142E+002, 0.54741461E-001, 0.84205203E-002, 0.00000000E+000,-0.49303500E-002,-0.52103812E-002,-0.28707158E-002,-0.19855428E-003, 0.21630522E-001, 0.00000000E+000, 0.00000000E+000,
29,0, 0.14500000E+002, 0.50000000E+000, 0.10146049E+001, 0.31386124E-002, 0.14362077E+002, 0.54758113E-001, 0.89711414E-002, 0.00000000E+000,-0.61128495E-002,-0.65779671E-002,-0.39660550E-002,-0.31436205E-003, 0.25942375E-001, 0.00000000E+000, 0.00000000E+000,
30,0, 0.15000000E+002, 0.50000000E+000, 0.10161516E+001, 0.28963907E-002, 0.14849236E+002, 0.54775367E-001, 0.93741180E-002, 0.00000000E+000,-0.72972925E-002,-0.79546850E-002,-0.51773539E-002,-0.47876390E-003, 0.30282213E-001, 0.00000000E+000, 0.00000000E+000,
31,0, 0.15500000E+002, 0.50000000E+000, 0.10175193E+001, 0.25121149E-002, 0.15343966E+002, 0.54792937E-001, 0.96158514E-002, 0.00000000E+000,-0.84717547E-002,-0.93324338E-002,-0.64814622E-002,-0.69738638E-003, 0.34598888E-001, 0.00000000E+000, 0.00000000E+000,
32,0, 0.16000000E+002, 0.50000000E+000, 0.10187227E+001, 0.22005665E-002, 0.15853034E+002, 0.54810539E-001, 0.97289204E-002, 0.00000000E+000,-0.96353888E-002,-0.10704062E-001,-0.78591941E-002,-0.97449601E-003, 0.38902061E-001, 0.00000000E+000, 0.00000000E+000,
33,0, 0.16500000E+002, 0.50000000E+000, 0.10197550E+001, 0.18565789E-002, 0.16362660E+002, 0.54827945E-001, 0.97194027E-002, 0.00000000E+000,-0.10786630E-001,-0.12064043E-001,-0.92949600E-002,-0.13130752E-002, 0.43178111E-001, 0.00000000E+000, 0.00000000E+000,
34,0, 0.17000000E+002, 0.50000000E+000, 0.10206247E+001, 0.15447108E-002, 0.16872762E+002, 0.54844953E-001, 0.96070264E-002, 0.00000000E+000,-0.11914061E-001,-0.13414623E-001,-0.10776785E-001,-0.17150634E-002, 0.47427559E-001, 0.00000000E+000, 0.00000000E+000,
35,0, 0.17500000E+002, 0.50000000E+000, 0.10213189E+001, 0.11874282E-002, 0.17356257E+002, 0.54861383E-001, 0.93890466E-002, 0.00000000E+000,-0.13018782E-001,-0.14751053E-001,-0.12295172E-001,-0.21814948E-002, 0.51635548E-001, 0.00000000E+000, 0.00000000E+000,
36,0, 0.18000000E+002, 0.50000000E+000, 0.10218466E+001, 0.86960017E-003, 0.17840478E+002, 0.54877063E-001, 0.90817962E-002, 0.00000000E+000,-0.14103658E-001,-0.16069645E-001,-0.13842392E-001,-0.27127036E-002, 0.55810194E-001, 0.00000000E+000, 0.00000000E+000,
37,0, 0.18500000E+002, 0.50000000E+000, 0.10222044E+001, 0.53361520E-003, 0.18325771E+002, 0.54891848E-001, 0.86892966E-002, 0.00000000E+000,-0.15163903E-001,-0.17372970E-001,-0.15412682E-001,-0.33084338E-002, 0.59947286E-001, 0.00000000E+000, 0.00000000E+000,
38,0, 0.19000000E+002, 0.50000000E+000, 0.10223824E+001, 0.17228783E-003, 0.18812907E+002, 0.54905592E-001, 0.82088481E-002, 0.00000000E+000,-0.16200181E-001,-0.18660805E-001,-0.17001777E-001,-0.39679187E-002, 0.64039529E-001, 0.00000000E+000, 0.00000000E+000,
