ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000231E+001, 0.69421034E-004, 0.50000557E+000, 0.54682614E-001, 0.21466917E-004, 0.00000000E+000,-0.11806324E-005, 0.00000000E+000, 0.00000000E+000, 0.22485133E-007, 0.22625064E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000634E+001, 0.97613983E-004, 0.10000264E+001, 0.54682692E-001, 0.55556071E-004, 0.00000000E+000,-0.67574955E-005,-0.28184237E-005,-0.13937136E-005, 0.80978591E-007, 0.66444725E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001082E+001, 0.94131343E-004, 0.15000691E+001, 0.54682840E-001, 0.88491675E-004, 0.00000000E+000,-0.15986291E-004,-0.98277210E-005,-0.46210925E-005, 0.13406620E-006, 0.11879271E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001589E+001, 0.10734452E-003, 0.20001356E+001, 0.54683052E-001, 0.12288023E-003, 0.00000000E+000,-0.27338520E-004,-0.19010903E-004,-0.95177894E-005,-0.35413330E-007, 0.17878286E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10002069E+001, 0.93239636E-004, 0.25002272E+001, 0.54683323E-001, 0.15055019E-003, 0.00000000E+000,-0.40207328E-004,-0.29588105E-004,-0.15540334E-004,-0.73363275E-006, 0.23661958E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002508E+001, 0.83739730E-004, 0.30003418E+001, 0.54683637E-001, 0.17189406E-003, 0.00000000E+000,-0.52969234E-004,-0.40433165E-004,-0.22094102E-004,-0.22548707E-005, 0.28964543E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002880E+001, 0.67449030E-004, 0.35004768E+001, 0.54683979E-001, 0.18539575E-003, 0.00000000E+000,-0.64913042E-004,-0.50505574E-004,-0.28593914E-004,-0.48608293E-005, 0.33426911E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003181E+001, 0.53401786E-004, 0.40006286E+001, 0.54684332E-001, 0.19214817E-003, 0.00000000E+000,-0.75336006E-004,-0.59315609E-004,-0.34595584E-004,-0.87366536E-005, 0.37013203E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003403E+001, 0.36237621E-004, 0.45007935E+001, 0.54684683E-001, 0.19195907E-003, 0.00000000E+000,-0.83978218E-004,-0.66536704E-004,-0.39777878E-004,-0.13975473E-004, 0.39622735E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003545E+001, 0.20645773E-004, 0.50009674E+001, 0.54685020E-001, 0.18584029E-003, 0.00000000E+000,-0.90602451E-004,-0.72056443E-004,-0.43958942E-004,-0.20590727E-004, 0.41304886E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10003607E+001, 0.42581658E-005, 0.55011465E+001, 0.54685333E-001, 0.17419149E-003, 0.00000000E+000,-0.95197389E-004,-0.75833644E-004,-0.47062822E-004,-0.28521751E-004, 0.42080710E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10003592E+001,-0.10582608E-004, 0.60013268E+001, 0.54685611E-001, 0.15797676E-003, 0.00000000E+000,-0.97774010E-004,-0.77937904E-004,-0.49097916E-004,-0.37651051E-004, 0.42043764E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10003505E+001,-0.24797543E-004, 0.65015045E+001, 0.54685848E-001, 0.13789146E-003, 0.00000000E+000,-0.98460249E-004,-0.78475320E-004,-0.50123508E-004,-0.47815624E-004, 0.41276616E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10003351E+001,-0.37273102E-004, 0.70016761E+001, 0.54686040E-001, 0.11486329E-003, 0.00000000E+000,-0.97402347E-004,-0.77609820E-004,-0.50226678E-004,-0.58821779E-004, 0.39892391E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10003139E+001,-0.48355519E-004, 0.75018386E+001, 0.54686181E-001, 0.89677287E-004, 0.00000000E+000,-0.94802451E-004,-0.75519328E-004,-0.49502148E-004,-0.70456612E-004, 0.37995783E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10002876E+001,-0.57663063E-004, 0.80019891E+001, 0.54686270E-001, 0.63145087E-004, 0.00000000E+000,-0.90868192E-004,-0.72403294E-004,-0.48050466E-004,-0.82498939E-004, 0.35696598E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10002570E+001,-0.65403013E-004, 0.85021254E+001, 0.54686307E-001, 0.35953125E-004, 0.00000000E+000,-0.85821365E-004,-0.68454666E-004,-0.45965501E-004,-0.94728686E-004, 0.33092334E-003, 0.00000000E+000, 0.00000000E+000,
