ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000224E+001, 0.67052457E-004, 0.50000538E+000, 0.54682613E-001, 0.20734495E-004, 0.00000000E+000,-0.11415737E-005, 0.00000000E+000, 0.00000000E+000,-0.20427575E-010, 0.21876089E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000614E+001, 0.94779358E-004, 0.10000255E+001, 0.54682689E-001, 0.53817457E-004, 0.00000000E+000,-0.65419700E-005,-0.27250373E-005,-0.13499718E-005, 0.70879153E-010, 0.64434365E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001042E+001, 0.89462131E-004, 0.15000668E+001, 0.54682831E-001, 0.85189956E-004, 0.00000000E+000,-0.15470697E-004,-0.95253170E-005,-0.44823097E-005,-0.53674168E-007, 0.11472195E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001515E+001, 0.98909544E-004, 0.20001305E+001, 0.54683034E-001, 0.11682437E-003, 0.00000000E+000,-0.26324750E-004,-0.18375456E-004,-0.95573960E-005,-0.34527101E-006, 0.17142725E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10001950E+001, 0.83378253E-004, 0.25002174E+001, 0.54683290E-001, 0.14123975E-003, 0.00000000E+000,-0.38426527E-004,-0.28413361E-004,-0.15943439E-004,-0.11334663E-005, 0.22515654E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002341E+001, 0.73717431E-004, 0.30003248E+001, 0.54683582E-001, 0.15940793E-003, 0.00000000E+000,-0.50226803E-004,-0.38532709E-004,-0.22816257E-004,-0.26625247E-005, 0.27364623E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002670E+001, 0.59378641E-004, 0.35004503E+001, 0.54683897E-001, 0.17059759E-003, 0.00000000E+000,-0.61122084E-004,-0.47772888E-004,-0.29485648E-004,-0.51433095E-005, 0.31412152E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10002937E+001, 0.47276999E-004, 0.40005907E+001, 0.54684220E-001, 0.17599354E-003, 0.00000000E+000,-0.70551472E-004,-0.55770105E-004,-0.35427648E-004,-0.87179605E-005, 0.34646072E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003134E+001, 0.32383288E-004, 0.45007427E+001, 0.54684541E-001, 0.17544532E-003, 0.00000000E+000,-0.78324619E-004,-0.62282703E-004,-0.40326305E-004,-0.13449494E-004, 0.36982844E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003262E+001, 0.18833339E-004, 0.50009029E+001, 0.54684848E-001, 0.16981598E-003, 0.00000000E+000,-0.84251094E-004,-0.67231077E-004,-0.44019382E-004,-0.19335998E-004, 0.38465353E-003, 0.00000000E+000, 0.00000000E+000,
