ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000128E+001, 0.38497729E-004, 0.50000309E+000, 0.54682604E-001, 0.11904631E-004, 0.00000000E+000,-0.10249390E-005, 0.00000000E+000, 0.00000000E+000,-0.10206250E-010, 0.12929580E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000327E+001, 0.46834502E-004, 0.10000142E+001, 0.54682645E-001, 0.28500891E-004, 0.00000000E+000,-0.53117123E-005,-0.29654946E-005,-0.12069817E-005, 0.36253333E-010, 0.37985044E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000507E+001, 0.34014934E-004, 0.15000351E+001, 0.54682716E-001, 0.40696780E-004, 0.00000000E+000,-0.12107152E-004,-0.10152588E-004,-0.39846956E-005,-0.27525112E-007, 0.66968741E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000682E+001, 0.34488090E-004, 0.20000648E+001, 0.54682808E-001, 0.51179106E-004, 0.00000000E+000,-0.20096633E-004,-0.19208188E-004,-0.84266690E-005,-0.17653238E-006, 0.99087128E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000812E+001, 0.21594259E-004, 0.25001024E+001, 0.54682914E-001, 0.56433766E-004, 0.00000000E+000,-0.28703690E-004,-0.29242610E-004,-0.13871354E-004,-0.57675203E-006, 0.12882817E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000906E+001, 0.15055899E-004, 0.30001454E+001, 0.54683024E-001, 0.58211928E-004, 0.00000000E+000,-0.36790391E-004,-0.39061461E-004,-0.19507659E-004,-0.13467717E-005, 0.15491821E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000964E+001, 0.82314273E-005, 0.35001923E+001, 0.54683131E-001, 0.57077505E-004, 0.00000000E+000,-0.43946895E-004,-0.47726841E-004,-0.24692254E-004,-0.25852917E-005, 0.17602879E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000996E+001, 0.35153003E-005, 0.40002414E+001, 0.54683232E-001, 0.54074805E-004, 0.00000000E+000,-0.49854297E-004,-0.54949763E-004,-0.28969222E-004,-0.43543189E-005, 0.19220241E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001000E+001,-0.17184809E-005, 0.45002914E+001, 0.54683322E-001, 0.49402299E-004, 0.00000000E+000,-0.54429855E-004,-0.60559498E-004,-0.32099011E-004,-0.66751576E-005, 0.20316582E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000982E+001,-0.58100017E-005, 0.50003410E+001, 0.54683400E-001, 0.43577812E-004, 0.00000000E+000,-0.57616497E-004,-0.64543953E-004,-0.33997000E-004,-0.95374056E-005, 0.20927267E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000944E+001,-0.99085344E-005, 0.55003892E+001, 0.54683463E-001, 0.36771503E-004, 0.00000000E+000,-0.59468964E-004,-0.66926187E-004,-0.34696293E-004,-0.12903297E-004, 0.21076624E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000886E+001,-0.13324002E-004, 0.60004350E+001, 0.54683512E-001, 0.29285013E-004, 0.00000000E+000,-0.60059787E-004,-0.67821742E-004,-0.34326805E-004,-0.16715851E-004, 0.20820920E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000812E+001,-0.16444813E-004, 0.65004775E+001, 0.54683545E-001, 0.21298675E-004, 0.00000000E+000,-0.59515462E-004,-0.67365411E-004,-0.33046318E-004,-0.20903925E-004, 0.20212979E-003, 0.00000000E+000, 0.00000000E+000,
