ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000129E+001, 0.38560146E-004, 0.50000309E+000, 0.54682604E-001, 0.11923932E-004, 0.00000000E+000,-0.10265989E-005, 0.00000000E+000, 0.00000000E+000,-0.10218859E-010, 0.12950541E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000328E+001, 0.46898647E-004, 0.10000142E+001, 0.54682645E-001, 0.28543371E-004, 0.00000000E+000,-0.53199925E-005,-0.29703069E-005,-0.12088593E-005, 0.36260148E-010, 0.38042493E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000508E+001, 0.34116987E-004, 0.15000352E+001, 0.54682716E-001, 0.40773356E-004, 0.00000000E+000,-0.12126818E-004,-0.10168108E-004,-0.39911221E-005,-0.27569852E-007, 0.67086973E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000683E+001, 0.34665634E-004, 0.20000649E+001, 0.54682809E-001, 0.51313381E-004, 0.00000000E+000,-0.20135714E-004,-0.19241086E-004,-0.84419065E-005,-0.17680998E-006, 0.99308897E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000815E+001, 0.21786833E-004, 0.25001026E+001, 0.54682915E-001, 0.56631258E-004, 0.00000000E+000,-0.28772990E-004,-0.29305213E-004,-0.13901714E-004,-0.57767723E-006, 0.12918885E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000909E+001, 0.15264123E-004, 0.30001458E+001, 0.54683025E-001, 0.58474205E-004, 0.00000000E+000,-0.36899376E-004,-0.39166026E-004,-0.19561088E-004,-0.13491069E-005, 0.15544980E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000969E+001, 0.84288044E-005, 0.35001929E+001, 0.54683133E-001, 0.57396803E-004, 0.00000000E+000,-0.44103744E-004,-0.47883705E-004,-0.24777532E-004,-0.25903085E-005, 0.17675209E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001001E+001, 0.37018541E-005, 0.40002422E+001, 0.54683234E-001, 0.54442170E-004, 0.00000000E+000,-0.50064730E-004,-0.55166638E-004,-0.29095186E-004,-0.43638841E-005, 0.19313261E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001007E+001,-0.15554925E-005, 0.45002925E+001, 0.54683325E-001, 0.49805333E-004, 0.00000000E+000,-0.54697764E-004,-0.60841529E-004,-0.32273933E-004,-0.66917549E-005, 0.20431031E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000990E+001,-0.56716020E-005, 0.50003424E+001, 0.54683404E-001, 0.44004183E-004, 0.00000000E+000,-0.57943772E-004,-0.64894142E-004,-0.34228168E-004,-0.95641075E-005, 0.21063437E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000951E+001,-0.98005035E-005, 0.55003910E+001, 0.54683468E-001, 0.37208106E-004, 0.00000000E+000,-0.59856026E-004,-0.67345627E-004,-0.34989772E-004,-0.12943694E-004, 0.21234322E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000894E+001,-0.13246943E-004, 0.60004372E+001, 0.54683518E-001, 0.29719451E-004, 0.00000000E+000,-0.60505706E-004,-0.68310080E-004,-0.34687336E-004,-0.16773958E-004, 0.20999653E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000821E+001,-0.16401080E-004, 0.65004801E+001, 0.54683551E-001, 0.21718906E-004, 0.00000000E+000,-0.60018329E-004,-0.67921070E-004,-0.33477332E-004,-0.20984077E-004, 0.20411971E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000733E+001,-0.19028935E-004, 0.70005190E+001, 0.54683569E-001, 0.13422943E-004, 0.00000000E+000,-0.58532162E-004,-0.66365474E-004,-0.31556654E-004,-0.25494892E-004, 0.19537213E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000633E+001,-0.21169859E-004, 0.75005532E+001, 0.54683570E-001, 0.50265654E-005, 0.00000000E+000,-0.56207158E-004,-0.63833243E-004,-0.29087311E-004,-0.30223322E-004, 0.18437760E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000523E+001,-0.22839763E-004, 0.80005821E+001, 0.54683556E-001,-0.32980025E-005, 0.00000000E+000,-0.53206675E-004,-0.60535475E-004,-0.26240872E-004,-0.35086266E-004, 0.17177129E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000407E+001,-0.24008898E-004, 0.85006053E+001, 0.54683526E-001,-0.11385677E-004, 0.00000000E+000,-0.49692166E-004,-0.56668813E-004,-0.23137628E-004,-0.40003913E-004, 0.15811684E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000285E+001,-0.24831310E-004, 0.90006226E+001, 0.54683482E-001,-0.19132292E-004, 0.00000000E+000,-0.45815025E-004,-0.52424044E-004,-0.19904597E-004,-0.44902030E-004, 0.14391340E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000160E+001,-0.25302610E-004, 0.95006338E+001, 0.54683425E-001,-0.26450910E-004, 0.00000000E+000,-0.41708219E-004,-0.47962130E-004,-0.16632408E-004,-0.49714025E-004, 0.12956587E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000034E+001,-0.25528188E-004, 0.10000639E+002, 0.54683356E-001,-0.33295954E-004, 0.00000000E+000,-0.37485414E-004,-0.43422286E-004,-0.13400006E-004,-0.54381925E-004, 0.11539368E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.99999062E+000,-0.25526714E-004, 0.10500637E+002, 0.54683276E-001,-0.39637261E-004, 0.00000000E+000,-0.33238410E-004,-0.38909556E-004,-0.10266339E-004,-0.58857197E-004, 0.10163424E-003, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.99999127E+000, 0.14687446E-004, 0.11000632E+002, 0.54683198E-001,-0.32798625E-004, 0.00000000E+000,-0.30154393E-004,-0.34507109E-004,-0.75625750E-005,-0.63100669E-004, 0.10252612E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10013530E+001, 0.40816610E-002, 0.11500905E+002, 0.54684301E-001, 0.12620429E-002, 0.00000000E+000,-0.14378356E-003,-0.33493861E-004,-0.33945606E-004,-0.67174086E-004, 0.15404400E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10036647E+001, 0.55569970E-002, 0.11988449E+002, 0.54688863E-001, 0.31906037E-002, 0.00000000E+000,-0.62224420E-003,-0.36341214E-003,-0.16793654E-003,-0.71839085E-004, 0.44160357E-002, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10057035E+001, 0.37822002E-002, 0.12477135E+002, 0.54696903E-001, 0.45584938E-002, 0.00000000E+000,-0.13917241E-002,-0.11801673E-002,-0.47802718E-003,-0.80892129E-004, 0.76893045E-002, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10076251E+001, 0.36969991E-002, 0.12966797E+002, 0.54707231E-001, 0.56730496E-002, 0.00000000E+000,-0.22765839E-002,-0.22064613E-002,-0.97707310E-003,-0.10432734E-003, 0.11237495E-001, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10093357E+001, 0.31799657E-002, 0.13443798E+002, 0.54719285E-001, 0.64856778E-002, 0.00000000E+000,-0.32424170E-002,-0.33162473E-002,-0.16485808E-002,-0.15316712E-003, 0.14846090E-001, 0.00000000E+000, 0.00000000E+000,
28,0, 0.14000000E+002, 0.50000000E+000, 0.10109224E+001, 0.30162856E-002, 0.13921719E+002, 0.54732515E-001, 0.71312522E-002, 0.00000000E+000,-0.42301220E-002,-0.44693325E-002,-0.24685477E-002,-0.23958479E-003, 0.18538839E-001, 0.00000000E+000, 0.00000000E+000,
29,0, 0.14500000E+002, 0.50000000E+000, 0.10123048E+001, 0.25285552E-002, 0.14400593E+002, 0.54746537E-001, 0.75540433E-002, 0.00000000E+000,-0.52391510E-002,-0.56406580E-002,-0.34113071E-002,-0.37387785E-003, 0.22219037E-001, 0.00000000E+000, 0.00000000E+000,
30,0, 0.15000000E+002, 0.50000000E+000, 0.10135344E+001, 0.22753142E-002, 0.14883105E+002, 0.54760954E-001, 0.78354789E-002, 0.00000000E+000,-0.62485987E-002,-0.68154937E-002,-0.44533768E-002,-0.56453958E-003, 0.25917488E-001, 0.00000000E+000, 0.00000000E+000,
