ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000231E+001, 0.69421044E-004, 0.50000557E+000, 0.54682614E-001, 0.21466920E-004, 0.00000000E+000,-0.11806324E-005, 0.00000000E+000, 0.00000000E+000, 0.22488121E-007, 0.22625064E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000634E+001, 0.97613941E-004, 0.10000264E+001, 0.54682692E-001, 0.55556061E-004, 0.00000000E+000,-0.67574958E-005,-0.28184237E-005,-0.13937136E-005, 0.80968418E-007, 0.66444725E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001082E+001, 0.94156453E-004, 0.15000691E+001, 0.54682840E-001, 0.88499605E-004, 0.00000000E+000,-0.15986290E-004,-0.98277211E-005,-0.46210925E-005, 0.14199717E-006, 0.11879271E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001590E+001, 0.10747947E-003, 0.20001357E+001, 0.54683052E-001, 0.12293194E-003, 0.00000000E+000,-0.27339226E-004,-0.19010903E-004,-0.95178083E-005, 0.15532565E-007, 0.17878434E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10002071E+001, 0.93606048E-004, 0.25002273E+001, 0.54683324E-001, 0.15072322E-003, 0.00000000E+000,-0.40212194E-004,-0.29588463E-004,-0.15540530E-004,-0.56635289E-006, 0.23663076E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002513E+001, 0.84464368E-004, 0.30003421E+001, 0.54683638E-001, 0.17230919E-003, 0.00000000E+000,-0.52986618E-004,-0.40435792E-004,-0.22095111E-004,-0.18611836E-005, 0.28968789E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002889E+001, 0.68657588E-004, 0.35004774E+001, 0.54683981E-001, 0.18621369E-003, 0.00000000E+000,-0.64957649E-004,-0.50515376E-004,-0.28597419E-004,-0.40980052E-005, 0.33438214E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003199E+001, 0.55200011E-004, 0.40006298E+001, 0.54684336E-001, 0.19355969E-003, 0.00000000E+000,-0.75429770E-004,-0.59341444E-004,-0.34605008E-004,-0.74389566E-005, 0.37037487E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003431E+001, 0.38704108E-004, 0.45007959E+001, 0.54684691E-001, 0.19417224E-003, 0.00000000E+000,-0.84150297E-004,-0.66591886E-004,-0.39799078E-004,-0.11965827E-004, 0.39667933E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003588E+001, 0.23831835E-004, 0.50009716E+001, 0.54685034E-001, 0.18906826E-003, 0.00000000E+000,-0.90888528E-004,-0.72158762E-004,-0.44000772E-004,-0.17690927E-004, 0.41380725E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10003667E+001, 0.81862010E-005, 0.55011533E+001, 0.54685354E-001, 0.17864082E-003, 0.00000000E+000,-0.95638530E-004,-0.76004883E-004,-0.47137507E-004,-0.24562057E-004, 0.42198380E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10003674E+001,-0.59157877E-005, 0.60013370E+001, 0.54685642E-001, 0.16383787E-003, 0.00000000E+000,-0.98415201E-004,-0.78203102E-004,-0.49221183E-004,-0.32477682E-004, 0.42215504E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10003612E+001,-0.19419369E-004, 0.65015194E+001, 0.54685892E-001, 0.14533073E-003, 0.00000000E+000,-0.99348828E-004,-0.78861846E-004,-0.50314480E-004,-0.41296855E-004, 0.41515274E-003, 0.00000000E+000, 0.00000000E+000,
