ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000128E+001, 0.38534048E-004, 0.50000309E+000, 0.54682604E-001, 0.11915862E-004, 0.00000000E+000,-0.10259055E-005, 0.00000000E+000, 0.00000000E+000,-0.17873883E-010, 0.12941785E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000328E+001, 0.46871861E-004, 0.10000142E+001, 0.54682645E-001, 0.28525620E-004, 0.00000000E+000,-0.53165301E-005,-0.29682967E-005,-0.12080743E-005, 0.63450067E-010, 0.38018458E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000507E+001, 0.34008640E-004, 0.15000351E+001, 0.54682716E-001, 0.40720576E-004, 0.00000000E+000,-0.12118586E-004,-0.10161616E-004,-0.39884324E-005,-0.48214536E-007, 0.67037425E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000681E+001, 0.34244189E-004, 0.20000649E+001, 0.54682808E-001, 0.51123797E-004, 0.00000000E+000,-0.20117485E-004,-0.19227304E-004,-0.84354720E-005,-0.30921440E-006, 0.99213272E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000809E+001, 0.20786536E-004, 0.25001023E+001, 0.54682914E-001, 0.56110315E-004, 0.00000000E+000,-0.28731344E-004,-0.29277818E-004,-0.13888468E-004,-0.10102577E-005, 0.12901820E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000896E+001, 0.13413126E-004, 0.30001450E+001, 0.54683022E-001, 0.57336007E-004, 0.00000000E+000,-0.36809455E-004,-0.39113899E-004,-0.19536058E-004,-0.23592162E-005, 0.15515463E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000943E+001, 0.54955495E-005, 0.35001912E+001, 0.54683127E-001, 0.55284030E-004, 0.00000000E+000,-0.43926750E-004,-0.47787560E-004,-0.24732797E-004,-0.45292566E-005, 0.17626039E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000957E+001,-0.48738516E-006, 0.40002388E+001, 0.54683222E-001, 0.50953713E-004, 0.00000000E+000,-0.49747580E-004,-0.54997228E-004,-0.29018651E-004,-0.76292150E-005, 0.19234639E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10000938E+001,-0.70922015E-005, 0.45002863E+001, 0.54683305E-001, 0.44530901E-004, 0.00000000E+000,-0.54174178E-004,-0.60559115E-004,-0.32148203E-004,-0.11696318E-004, 0.20310871E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000890E+001,-0.12588754E-004, 0.50003321E+001, 0.54683371E-001, 0.36549995E-004, 0.00000000E+000,-0.57137154E-004,-0.64449281E-004,-0.34029768E-004,-0.16711685E-004, 0.20887788E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000814E+001,-0.18068711E-004, 0.55003748E+001, 0.54683418E-001, 0.27219808E-004, 0.00000000E+000,-0.58682613E-004,-0.66681325E-004,-0.34688858E-004,-0.22607738E-004, 0.20988034E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000712E+001,-0.22792044E-004, 0.60004130E+001, 0.54683445E-001, 0.16897073E-004, 0.00000000E+000,-0.58878185E-004,-0.67364249E-004,-0.34247921E-004,-0.29282362E-004, 0.20666979E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000588E+001,-0.27107384E-004, 0.65004456E+001, 0.54683451E-001, 0.58280792E-005, 0.00000000E+000,-0.57849161E-004,-0.66629230E-004,-0.32857960E-004,-0.36607733E-004, 0.19977216E-003, 0.00000000E+000, 0.00000000E+000,
