ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000232E+001, 0.69577111E-004, 0.50000558E+000, 0.54682614E-001, 0.21515180E-004, 0.00000000E+000,-0.11832876E-005, 0.00000000E+000, 0.00000000E+000, 0.22497181E-007, 0.22675970E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000635E+001, 0.97815394E-004, 0.10000265E+001, 0.54682692E-001, 0.55675261E-004, 0.00000000E+000,-0.67723828E-005,-0.28247684E-005,-0.13967768E-005, 0.80938023E-007, 0.66588251E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001085E+001, 0.94569577E-004, 0.15000693E+001, 0.54682840E-001, 0.88755796E-004, 0.00000000E+000,-0.16023164E-004,-0.98490942E-005,-0.46317462E-005, 0.16571865E-006, 0.11909408E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001597E+001, 0.10846103E-003, 0.20001361E+001, 0.54683053E-001, 0.12350860E-003, 0.00000000E+000,-0.27416358E-004,-0.19057507E-004,-0.95434522E-005, 0.16792004E-006, 0.17935800E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10002085E+001, 0.95420654E-004, 0.25002282E+001, 0.54683327E-001, 0.15189903E-003, 0.00000000E+000,-0.40362312E-004,-0.29679277E-004,-0.15592599E-004,-0.66037236E-007, 0.23759925E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002540E+001, 0.87498167E-004, 0.30003440E+001, 0.54683645E-001, 0.17448478E-003, 0.00000000E+000,-0.53256066E-004,-0.40595560E-004,-0.22189593E-004,-0.68401092E-006, 0.29121001E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002935E+001, 0.73223310E-004, 0.35004811E+001, 0.54683993E-001, 0.18988487E-003, 0.00000000E+000,-0.65410638E-004,-0.50776124E-004,-0.28755411E-004,-0.18179131E-005, 0.33664495E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003273E+001, 0.61609591E-004, 0.40006365E+001, 0.54684358E-001, 0.19930504E-003, 0.00000000E+000,-0.76148218E-004,-0.59744114E-004,-0.34853579E-004,-0.35617409E-005, 0.37361269E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003542E+001, 0.47154436E-004, 0.45008071E+001, 0.54684727E-001, 0.20260863E-003, 0.00000000E+000,-0.85234803E-004,-0.67187524E-004,-0.40172255E-004,-0.59639380E-005, 0.40116715E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003747E+001, 0.34469103E-004, 0.50009896E+001, 0.54685090E-001, 0.20082373E-003, 0.00000000E+000,-0.92455494E-004,-0.73008887E-004,-0.44540479E-004,-0.90336752E-005, 0.41986227E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10003886E+001, 0.21057139E-004, 0.55011807E+001, 0.54685436E-001, 0.19431786E-003, 0.00000000E+000,-0.97817718E-004,-0.77180233E-004,-0.47894131E-004,-0.12743745E-004, 0.42995368E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10003963E+001, 0.91760795E-005, 0.60013771E+001, 0.54685759E-001, 0.18399034E-003, 0.00000000E+000,-0.10134538E-003,-0.79781949E-004,-0.50253696E-004,-0.17039288E-004, 0.43241065E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10003981E+001,-0.21951312E-005, 0.65015758E+001, 0.54686053E-001, 0.17044012E-003, 0.00000000E+000,-0.10317387E-003,-0.80927547E-004,-0.51690032E-004,-0.21843468E-004, 0.42807504E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10003947E+001,-0.12013095E-004, 0.70017742E+001, 0.54686314E-001, 0.15447872E-003, 0.00000000E+000,-0.10345078E-003,-0.80784923E-004,-0.52300613E-004,-0.27064869E-004, 0.41807991E-003, 0.00000000E+000, 0.00000000E+000,
