ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000148E+001, 0.44499848E-004, 0.50000357E+000, 0.54682606E-001, 0.13760649E-004, 0.00000000E+000,-0.11826215E-005, 0.00000000E+000, 0.00000000E+000, 0.22497157E-007, 0.14920773E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000371E+001, 0.51972596E-004, 0.10000162E+001, 0.54682653E-001, 0.32259894E-004, 0.00000000E+000,-0.60687332E-005,-0.34231731E-005,-0.13772136E-005, 0.80937992E-007, 0.43048076E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000568E+001, 0.36930200E-004, 0.15000398E+001, 0.54682733E-001, 0.45507781E-004, 0.00000000E+000,-0.13662255E-004,-0.11537767E-004,-0.45007839E-005, 0.16573657E-006, 0.75042851E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000767E+001, 0.39741066E-004, 0.20000732E+001, 0.54682836E-001, 0.57517225E-004, 0.00000000E+000,-0.22505713E-004,-0.21568676E-004,-0.90980532E-005, 0.17006675E-006, 0.11051960E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000918E+001, 0.25731142E-004, 0.25001155E+001, 0.54682955E-001, 0.63933857E-004, 0.00000000E+000,-0.32053834E-004,-0.32648837E-004,-0.14532397E-004,-0.50449666E-007, 0.14321937E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10001031E+001, 0.18557869E-004, 0.30001644E+001, 0.54683080E-001, 0.66524762E-004, 0.00000000E+000,-0.41013666E-004,-0.43477816E-004,-0.20153845E-004,-0.62554658E-006, 0.17179563E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10001102E+001, 0.10113091E-004, 0.35002178E+001, 0.54683204E-001, 0.65568390E-004, 0.00000000E+000,-0.48909921E-004,-0.53002067E-004,-0.25365798E-004,-0.16634407E-005, 0.19450962E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001141E+001, 0.45884350E-005, 0.40002740E+001, 0.54683319E-001, 0.62358134E-004, 0.00000000E+000,-0.55348769E-004,-0.60848440E-004,-0.29757621E-004,-0.32319277E-005, 0.21154489E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001150E+001,-0.14042649E-005, 0.45003314E+001, 0.54683424E-001, 0.57191257E-004, 0.00000000E+000,-0.60260179E-004,-0.66823038E-004,-0.33074361E-004,-0.53537971E-005, 0.22270263E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001133E+001,-0.58276300E-005, 0.50003885E+001, 0.54683515E-001, 0.50765467E-004, 0.00000000E+000,-0.63607919E-004,-0.70956164E-004,-0.35220609E-004,-0.80163611E-005, 0.22856652E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10001093E+001,-0.10163317E-004, 0.55004442E+001, 0.54683590E-001, 0.43325174E-004, 0.00000000E+000,-0.65493183E-004,-0.73321342E-004,-0.36215375E-004,-0.11175995E-004, 0.22953107E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10001035E+001,-0.13544162E-004, 0.60004975E+001, 0.54683649E-001, 0.35273477E-004, 0.00000000E+000,-0.66028538E-004,-0.74096360E-004,-0.36161525E-004,-0.14767876E-004, 0.22632778E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000961E+001,-0.16563779E-004, 0.65005474E+001, 0.54683690E-001, 0.26824225E-004, 0.00000000E+000,-0.65382696E-004,-0.73464440E-004,-0.35205697E-004,-0.18711908E-004, 0.21958897E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000873E+001,-0.18866001E-004, 0.70005933E+001, 0.54683715E-001, 0.18249387E-004, 0.00000000E+000,-0.63725398E-004,-0.71656798E-004,-0.33510847E-004,-0.22919781E-004, 0.21006221E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000775E+001,-0.20680297E-004, 0.75006345E+001, 0.54683724E-001, 0.97400922E-005, 0.00000000E+000,-0.61243248E-004,-0.68891463E-004,-0.31233376E-004,-0.27299997E-004, 0.19840818E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000669E+001,-0.21933854E-004, 0.80006706E+001, 0.54683716E-001, 0.14814243E-005, 0.00000000E+000,-0.58113537E-004,-0.65398580E-004,-0.28520344E-004,-0.31762262E-004, 0.18527615E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000558E+001,-0.22746895E-004, 0.85007012E+001, 0.54683694E-001,-0.63930297E-005, 0.00000000E+000,-0.54506012E-004,-0.61380161E-004,-0.25496826E-004,-0.36221015E-004, 0.17121098E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000443E+001,-0.23210769E-004, 0.90007263E+001, 0.54683658E-001,-0.13796804E-004, 0.00000000E+000,-0.50570782E-004,-0.57025309E-004,-0.22286819E-004,-0.40597722E-004, 0.15668383E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000327E+001,-0.23329583E-004, 0.95007455E+001, 0.54683610E-001,-0.20658593E-004, 0.00000000E+000,-0.46436652E-004,-0.52485881E-004,-0.18974658E-004,-0.44822859E-004, 0.14206146E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000211E+001,-0.23247318E-004, 0.10000759E+002, 0.54683551E-001,-0.26958261E-004, 0.00000000E+000,-0.42210931E-004,-0.47890290E-004,-0.15652031E-004,-0.48836625E-004, 0.12763162E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.10000096E+001,-0.22938614E-004, 0.10500767E+002, 0.54683482E-001,-0.32676916E-004, 0.00000000E+000,-0.37977596E-004,-0.43332657E-004,-0.12375613E-004,-0.52589554E-004, 0.11359850E-003, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000111E+001, 0.16127202E-004, 0.11000771E+002, 0.54683415E-001,-0.25605885E-004, 0.00000000E+000,-0.34877377E-004,-0.38885893E-004,-0.94777272E-005,-0.56042141E-004, 0.11367725E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10013216E+001, 0.39272992E-002, 0.11501044E+002, 0.54684486E-001, 0.12201266E-002, 0.00000000E+000,-0.14400592E-003,-0.37705852E-004,-0.34461766E-004,-0.59238625E-004, 0.14955388E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10035555E+001, 0.53756587E-002, 0.11988554E+002, 0.54688891E-001, 0.30847261E-002, 0.00000000E+000,-0.60483074E-003,-0.35472648E-003,-0.16307252E-003,-0.62924076E-004, 0.42702800E-002, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10055308E+001, 0.36706130E-002, 0.12477168E+002, 0.54696665E-001, 0.44119731E-002, 0.00000000E+000,-0.13479776E-002,-0.11423273E-002,-0.46188762E-003,-0.70764082E-004, 0.74349297E-002, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10073905E+001, 0.35769766E-002, 0.12966729E+002, 0.54706658E-001, 0.54914928E-002, 0.00000000E+000,-0.22036492E-002,-0.21343181E-002,-0.94370567E-003,-0.92415058E-004, 0.10865581E-001, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10090430E+001, 0.30694139E-002, 0.13443598E+002, 0.54718319E-001, 0.62759451E-002, 0.00000000E+000,-0.31375522E-002,-0.32075179E-002,-0.15924836E-002,-0.13856272E-003, 0.14352061E-001, 0.00000000E+000, 0.00000000E+000,
28,0, 0.14000000E+002, 0.50000000E+000, 0.10105716E+001, 0.29020744E-002, 0.13921358E+002, 0.54731110E-001, 0.68954255E-002, 0.00000000E+000,-0.40919642E-002,-0.43219528E-002,-0.23847554E-002,-0.22103518E-003, 0.17915133E-001, 0.00000000E+000, 0.00000000E+000,
29,0, 0.14500000E+002, 0.50000000E+000, 0.10119028E+001, 0.24355349E-002, 0.14400045E+002, 0.54744656E-001, 0.73006762E-002, 0.00000000E+000,-0.50661813E-002,-0.54527080E-002,-0.32953634E-002,-0.34983507E-003, 0.21464764E-001, 0.00000000E+000, 0.00000000E+000,
30,0, 0.15000000E+002, 0.50000000E+000, 0.10130845E+001, 0.21850783E-002, 0.14879778E+002, 0.54758574E-001, 0.75680173E-002, 0.00000000E+000,-0.60403768E-002,-0.65861333E-002,-0.43013584E-002,-0.53319855E-003, 0.25029084E-001, 0.00000000E+000, 0.00000000E+000,
31,0, 0.15500000E+002, 0.50000000E+000, 0.10140861E+001, 0.17971969E-002, 0.15360907E+002, 0.54772596E-001, 0.76813580E-002, 0.00000000E+000,-0.70089964E-002,-0.77177869E-002,-0.53830669E-002,-0.77743855E-003, 0.28568647E-001, 0.00000000E+000, 0.00000000E+000,
32,0, 0.16000000E+002, 0.50000000E+000, 0.10149219E+001, 0.14834732E-002, 0.15844201E+002, 0.54786451E-001, 0.76727824E-002, 0.00000000E+000,-0.79598399E-002,-0.88433573E-002,-0.65243750E-002,-0.10872803E-002, 0.32087635E-001, 0.00000000E+000, 0.00000000E+000,
33,0, 0.16500000E+002, 0.50000000E+000, 0.10155807E+001, 0.11228720E-002, 0.16331287E+002, 0.54799921E-001, 0.75427234E-002, 0.00000000E+000,-0.88933491E-002,-0.99558520E-002,-0.77119065E-002,-0.14659849E-002, 0.35569816E-001, 0.00000000E+000, 0.00000000E+000,
34,0, 0.17000000E+002, 0.50000000E+000, 0.10160631E+001, 0.77568613E-003, 0.16825505E+002, 0.54812797E-001, 0.73037719E-002, 0.00000000E+000,-0.98085443E-002,-0.11054446E-001,-0.89351434E-002,-0.19156400E-002, 0.39017546E-001, 0.00000000E+000, 0.00000000E+000,
35,0, 0.17500000E+002, 0.50000000E+000, 0.10163641E+001, 0.41378750E-003, 0.17333619E+002, 0.54824894E-001, 0.69606962E-002, 0.00000000E+000,-0.10703079E-001,-0.12137508E-001,-0.10186092E-001,-0.24372639E-002, 0.42424639E-001, 0.00000000E+000, 0.00000000E+000,
36,0, 0.18000000E+002, 0.50000000E+000, 0.10164844E+001, 0.59033068E-004, 0.17841839E+002, 0.54836041E-001, 0.65232221E-002, 0.00000000E+000,-0.11570634E-001,-0.13204867E-001,-0.11458563E-001,-0.30310364E-002, 0.45788322E-001, 0.00000000E+000, 0.00000000E+000,
37,0, 0.18500000E+002, 0.50000000E+000, 0.10164147E+001,-0.32410079E-003, 0.18350071E+002, 0.54846077E-001, 0.59897163E-002, 0.00000000E+000,-0.12415382E-001,-0.14253416E-001,-0.12747605E-001,-0.36964766E-002, 0.49102595E-001, 0.00000000E+000, 0.00000000E+000,
38,0, 0.19000000E+002, 0.50000000E+000, 0.10161605E+001,-0.68201137E-003, 0.18858222E+002, 0.54854851E-001, 0.53729951E-002, 0.00000000E+000,-0.13230160E-001,-0.15282350E-001,-0.14049329E-001,-0.44325463E-002, 0.52367381E-001, 0.00000000E+000, 0.00000000E+000,
39,0, 0.19500000E+002, 0.50000000E+000, 0.10157131E+001,-0.10708194E-002, 0.19366199E+002, 0.54862228E-001, 0.46701340E-002, 0.00000000E+000,-0.14021134E-001,-0.16290545E-001,-0.15360606E-001,-0.52377594E-002, 0.55580178E-001, 0.00000000E+000, 0.00000000E+000,
40,0, 0.20000000E+002, 0.50000000E+000, 0.10150722E+001,-0.14533860E-002, 0.19873903E+002, 0.54868070E-001, 0.38867078E-002, 0.00000000E+000,-0.14787353E-001,-0.17277920E-001,-0.16679162E-001,-0.61102583E-002, 0.58741400E-001, 0.00000000E+000, 0.00000000E+000,
41,0, 0.20100000E+002, 0.10000000E+000, 0.10141602E+001,-0.10276109E-001, 0.19975367E+002, 0.54868876E-001, 0.29575099E-002, 0.00000000E+000,-0.14935943E-001,-0.18245580E-001,-0.16943897E-001,-0.62880488E-002, 0.59370978E-001, 0.00000000E+000, 0.00000000E+000,
42,0, 0.20200000E+002, 0.10000000E+000, 0.10139652E+001, 0.16102534E-002, 0.20076767E+002, 0.54869415E-001, 0.28024240E-002, 0.00000000E+000,-0.15068825E-001,-0.18436775E-001,-0.17208974E-001,-0.64690780E-002, 0.59986077E-001, 0.00000000E+000, 0.00000000E+000,
43,0, 0.20300000E+002, 0.10000000E+000, 0.10137604E+001,-0.20690628E-002, 0.20178153E+002, 0.54869933E-001, 0.26252225E-002, 0.00000000E+000,-0.15207610E-001,-0.18620705E-001,-0.17474340E-001,-0.66532978E-002, 0.60581176E-001, 0.00000000E+000, 0.00000000E+000,
44,0, 0.20400000E+002, 0.10000000E+000, 0.10135551E+001,-0.20272573E-002, 0.20279519E+002, 0.54870385E-001, 0.24494131E-002, 0.00000000E+000,-0.15344953E-001,-0.18800568E-001,-0.17739897E-001,-0.68406613E-002, 0.61175493E-001, 0.00000000E+000, 0.00000000E+000,
45,0, 0.20500000E+002, 0.10000000E+000, 0.10133446E+001,-0.21030211E-002, 0.20380864E+002, 0.54870770E-001, 0.22711479E-002, 0.00000000E+000,-0.15481602E-001,-0.18980751E-001,-0.18005554E-001,-0.70311227E-002, 0.61770179E-001, 0.00000000E+000, 0.00000000E+000,
46,0, 0.20600000E+002, 0.10000000E+000, 0.10131283E+001,-0.21644472E-002, 0.20482188E+002, 0.54871086E-001, 0.20905161E-002, 0.00000000E+000,-0.15616972E-001,-0.19159485E-001,-0.18271256E-001,-0.72246369E-002, 0.62362866E-001, 0.00000000E+000, 0.00000000E+000,
47,0, 0.20700000E+002, 0.10000000E+000, 0.10129052E+001,-0.22357074E-002, 0.20583490E+002, 0.54871332E-001, 0.19069569E-002, 0.00000000E+000,-0.15751526E-001,-0.19338134E-001,-0.18536972E-001,-0.74211584E-002, 0.62954748E-001, 0.00000000E+000, 0.00000000E+000,
48,0, 0.20800000E+002, 0.10000000E+000, 0.10126752E+001,-0.23056267E-002, 0.20684769E+002, 0.54871508E-001, 0.17204852E-002, 0.00000000E+000,-0.15885276E-001,-0.19515927E-001,-0.18802688E-001,-0.76206427E-002, 0.63545020E-001, 0.00000000E+000, 0.00000000E+000,
