 ISTEP , IPRSTP ,NBNTOT, TIME ,ARRAY(002),ARRAY(003),ARRAY(004),
25,49,4, 0.12268805E+002, 0.14032459E+005, 0.41763936E+004, 0.78341820E+003,
25,50,4, 0.12500000E+002, 0.13508221E+005, 0.40917866E+004, 0.78342387E+003,
26,51,4, 0.13000000E+002, 0.12459250E+005, 0.38930757E+004, 0.78344714E+003,
27,52,4, 0.13500000E+002, 0.11601464E+005, 0.37001723E+004, 0.78348424E+003,
28,53,4, 0.14000000E+002, 0.10863620E+005, 0.35224760E+004, 0.78353992E+003,
29,54,4, 0.14500000E+002, 0.10217222E+005, 0.33602299E+004, 0.78361462E+003,
30,55,4, 0.15000000E+002, 0.96477187E+004, 0.32104863E+004, 0.78370808E+003,
31,56,4, 0.15500000E+002, 0.91415412E+004, 0.30718673E+004, 0.78381962E+003,
32,57,4, 0.16000000E+002, 0.86885911E+004, 0.29443296E+004, 0.78394829E+003,
33,58,4, 0.16500000E+002, 0.82801738E+004, 0.28274805E+004, 0.78409292E+003,
34,59,4, 0.17000000E+002, 0.79097313E+004, 0.27202426E+004, 0.78425224E+003,
35,60,4, 0.17500000E+002, 0.75714483E+004, 0.26214735E+004, 0.78442489E+003,
36,61,4, 0.18000000E+002, 0.72612238E+004, 0.25303399E+004, 0.78460941E+003,
37,62,4, 0.18500000E+002, 0.69754229E+004, 0.24462179E+004, 0.78480426E+003,
38,63,4, 0.19000000E+002, 0.67113865E+004, 0.23684939E+004, 0.78500775E+003,
39,64,4, 0.19500000E+002, 0.64666069E+004, 0.22965554E+004, 0.78521871E+003,
40,65,4, 0.20000000E+002, 0.62392553E+004, 0.22298504E+004, 0.78543682E+003,
41,66,4, 0.20100000E+002, 0.61953781E+004, 0.22169053E+004, 0.78548261E+003,
42,67,4, 0.20200000E+002, 0.61561792E+004, 0.22041527E+004, 0.78553004E+003,
43,68,4, 0.20300000E+002, 0.61147096E+004, 0.21915884E+004, 0.78557785E+003,
44,69,4, 0.20400000E+002, 0.60735276E+004, 0.21792086E+004, 0.78562605E+003,
45,70,4, 0.20500000E+002, 0.60325259E+004, 0.21670097E+004, 0.78567466E+003,
46,71,4, 0.20583900E+002, 0.59983828E+004, 0.21569060E+004, 0.78571581E+003,
46,72,4, 0.20600000E+002, 0.59915066E+004, 0.21549763E+004, 0.78572380E+003,
47,73,4, 0.20610000E+002, 0.59872905E+004, 0.21537798E+004, 0.78572880E+003,
