ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000148E+001, 0.44544967E-004, 0.50000357E+000, 0.54682606E-001, 0.13774601E-004, 0.00000000E+000,-0.11838215E-005, 0.00000000E+000, 0.00000000E+000, 0.22497200E-007, 0.14935925E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000371E+001, 0.52020438E-004, 0.10000162E+001, 0.54682653E-001, 0.32291066E-004, 0.00000000E+000,-0.60747600E-005,-0.34266509E-005,-0.13785812E-005, 0.80938048E-007, 0.43090120E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000569E+001, 0.37005658E-004, 0.15000399E+001, 0.54682733E-001, 0.45564198E-004, 0.00000000E+000,-0.13676676E-004,-0.11549103E-004,-0.45054871E-005, 0.16570429E-006, 0.75129760E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000768E+001, 0.39870593E-004, 0.20000733E+001, 0.54682836E-001, 0.57615775E-004, 0.00000000E+000,-0.22534418E-004,-0.21592844E-004,-0.91092302E-005, 0.16986510E-006, 0.11068240E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000920E+001, 0.25872772E-004, 0.25001157E+001, 0.54682956E-001, 0.64078849E-004, 0.00000000E+000,-0.32104706E-004,-0.32694806E-004,-0.14554678E-004,-0.51125124E-007, 0.14348416E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10001034E+001, 0.18712499E-004, 0.30001646E+001, 0.54683081E-001, 0.66717878E-004, 0.00000000E+000,-0.41093723E-004,-0.43554576E-004,-0.20193070E-004,-0.62725626E-006, 0.17218650E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10001106E+001, 0.10262055E-004, 0.35002183E+001, 0.54683205E-001, 0.65804728E-004, 0.00000000E+000,-0.49025367E-004,-0.53117368E-004,-0.25428465E-004,-0.16671181E-005, 0.19504305E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001145E+001, 0.47316251E-005, 0.40002746E+001, 0.54683321E-001, 0.62631877E-004, 0.00000000E+000,-0.55504144E-004,-0.61008278E-004,-0.29850345E-004,-0.32389444E-005, 0.21223359E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001154E+001,-0.12760654E-005, 0.45003322E+001, 0.54683426E-001, 0.57494037E-004, 0.00000000E+000,-0.60458781E-004,-0.67031668E-004,-0.33203430E-004,-0.53659834E-005, 0.22355390E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001138E+001,-0.57153974E-005, 0.50003896E+001, 0.54683518E-001, 0.51088836E-004, 0.00000000E+000,-0.63851657E-004,-0.71216366E-004,-0.35391686E-004,-0.80359919E-005, 0.22958454E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10001099E+001,-0.10071434E-004, 0.55004456E+001, 0.54683593E-001, 0.43660000E-004, 0.00000000E+000,-0.65782934E-004,-0.73634561E-004,-0.36433305E-004,-0.11205744E-004, 0.23071654E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10001041E+001,-0.13473385E-004, 0.60004992E+001, 0.54683653E-001, 0.35610997E-004, 0.00000000E+000,-0.66364215E-004,-0.74463015E-004,-0.36430259E-004,-0.14810757E-004, 0.22767924E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000967E+001,-0.16516086E-004, 0.65005494E+001, 0.54683695E-001, 0.27155807E-004, 0.00000000E+000,-0.65763494E-004,-0.73884063E-004,-0.35528269E-004,-0.18771200E-004, 0.22110283E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000879E+001,-0.18841814E-004, 0.70005956E+001, 0.54683721E-001, 0.18566934E-004, 0.00000000E+000,-0.64149892E-004,-0.72128264E-004,-0.33889423E-004,-0.22998953E-004, 0.21173347E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000781E+001,-0.20680378E-004, 0.75006371E+001, 0.54683729E-001, 0.10035948E-004, 0.00000000E+000,-0.61709556E-004,-0.69413094E-004,-0.31669311E-004,-0.27402634E-004, 0.20023054E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000675E+001,-0.21958339E-004, 0.80006736E+001, 0.54683723E-001, 0.17484943E-005, 0.00000000E+000,-0.58619394E-004,-0.65968295E-004,-0.29014282E-004,-0.31891992E-004, 0.18724246E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000564E+001,-0.22795916E-004, 0.85007046E+001, 0.54683701E-001,-0.61613143E-005, 0.00000000E+000,-0.55048874E-004,-0.61995547E-004,-0.26048782E-004,-0.36381447E-004, 0.17331334E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000449E+001,-0.23284171E-004, 0.90007299E+001, 0.54683665E-001,-0.13606460E-004, 0.00000000E+000,-0.51147882E-004,-0.57683711E-004,-0.22896269E-004,-0.40792387E-004, 0.15891379E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000333E+001,-0.23427233E-004, 0.95007495E+001, 0.54683617E-001,-0.20515142E-004, 0.00000000E+000,-0.47045060E-004,-0.53184453E-004,-0.19640642E-004,-0.45055162E-004, 0.14441018E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000216E+001,-0.23368847E-004, 0.10000763E+002, 0.54683558E-001,-0.26866713E-004, 0.00000000E+000,-0.42847595E-004,-0.48626051E-004,-0.16373224E-004,-0.49109800E-004, 0.13008996E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.10000101E+001,-0.23083619E-004, 0.10500771E+002, 0.54683489E-001,-0.32641804E-004, 0.00000000E+000,-0.38639382E-004,-0.44102522E-004,-0.13150402E-004,-0.52906633E-004, 0.11615714E-003, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000089E+001, 0.82254904E-005, 0.11000775E+002, 0.54683420E-001,-0.28077735E-004, 0.00000000E+000,-0.35345963E-004,-0.39686716E-004,-0.10250591E-004,-0.56405925E-004, 0.11361146E-003, 0.00000000E+000, 0.00000000E+000,
