ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000232E+001, 0.69537967E-004, 0.50000558E+000, 0.54682614E-001, 0.21503076E-004, 0.00000000E+000,-0.11826215E-005, 0.00000000E+000, 0.00000000E+000, 0.22497157E-007, 0.22663200E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000635E+001, 0.97764606E-004, 0.10000265E+001, 0.54682692E-001, 0.55645282E-004, 0.00000000E+000,-0.67686446E-005,-0.28231768E-005,-0.13960074E-005, 0.80937992E-007, 0.66552173E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001084E+001, 0.94484162E-004, 0.15000693E+001, 0.54682840E-001, 0.88697204E-004, 0.00000000E+000,-0.16013885E-004,-0.98437235E-005,-0.46290665E-005, 0.16573657E-006, 0.11901814E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001595E+001, 0.10831493E-003, 0.20001360E+001, 0.54683053E-001, 0.12340208E-003, 0.00000000E+000,-0.27397441E-004,-0.19045768E-004,-0.95370056E-005, 0.16803308E-006, 0.17921426E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10002083E+001, 0.95238646E-004, 0.25002280E+001, 0.54683326E-001, 0.15173266E-003, 0.00000000E+000,-0.40328068E-004,-0.29656626E-004,-0.15579606E-004,-0.65654115E-007, 0.23736262E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002537E+001, 0.87278506E-004, 0.30003437E+001, 0.54683644E-001, 0.17424850E-003, 0.00000000E+000,-0.53201036E-004,-0.40557137E-004,-0.22166470E-004,-0.68303035E-006, 0.29085617E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002931E+001, 0.72981948E-004, 0.35004806E+001, 0.54683992E-001, 0.18957474E-003, 0.00000000E+000,-0.65329621E-004,-0.50717466E-004,-0.28718050E-004,-0.18157830E-005, 0.33615566E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003267E+001, 0.61347880E-004, 0.40006358E+001, 0.54684356E-001, 0.19891901E-003, 0.00000000E+000,-0.76036975E-004,-0.59661461E-004,-0.34797658E-004,-0.35576380E-005, 0.37297274E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003536E+001, 0.46882422E-004, 0.45008061E+001, 0.54684724E-001, 0.20214821E-003, 0.00000000E+000,-0.85089824E-004,-0.67077914E-004,-0.40093503E-004,-0.59567454E-005, 0.40036619E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003739E+001, 0.34189437E-004, 0.50009882E+001, 0.54685086E-001, 0.20029170E-003, 0.00000000E+000,-0.92274210E-004,-0.72870081E-004,-0.44434874E-004,-0.90219814E-005, 0.41889285E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10003876E+001, 0.20776180E-004, 0.55011788E+001, 0.54685431E-001, 0.19371890E-003, 0.00000000E+000,-0.97598274E-004,-0.77010684E-004,-0.47758040E-004,-0.12725862E-004, 0.42881176E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10003952E+001, 0.88964890E-005, 0.60013747E+001, 0.54685753E-001, 0.18332985E-003, 0.00000000E+000,-0.10108665E-003,-0.79580680E-004,-0.50083951E-004,-0.17013280E-004, 0.43109441E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10003968E+001,-0.24692258E-005, 0.65015729E+001, 0.54686046E-001, 0.16972439E-003, 0.00000000E+000,-0.10287532E-003,-0.80694092E-004,-0.51483966E-004,-0.21807194E-004, 0.42658496E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10003933E+001,-0.12279380E-004, 0.70017706E+001, 0.54686305E-001, 0.15371439E-003, 0.00000000E+000,-0.10311238E-003,-0.80519222E-004,-0.52056057E-004,-0.27016020E-004, 0.41641807E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10003852E+001,-0.20947197E-004, 0.75019654E+001, 0.54686527E-001, 0.13595378E-003, 0.00000000E+000,-0.10199633E-003,-0.79234693E-004,-0.51904064E-004,-0.32539286E-004, 0.40162815E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10003730E+001,-0.28138339E-004, 0.80021550E+001, 0.54686712E-001, 0.11711592E-003, 0.00000000E+000,-0.99725885E-004,-0.77037260E-004,-0.51135461E-004,-0.38272965E-004, 0.38328749E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10003576E+001,-0.34096591E-004, 0.85023378E+001, 0.54686857E-001, 0.97746988E-004, 0.00000000E+000,-0.96509549E-004,-0.74114075E-004,-0.49848585E-004,-0.44113999E-004, 0.36233320E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10003395E+001,-0.38888643E-004, 0.90025122E+001, 0.54686965E-001, 0.78304610E-004, 0.00000000E+000,-0.92540430E-004,-0.70644073E-004,-0.48152347E-004,-0.49963684E-004, 0.33960514E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10003193E+001,-0.42626626E-004, 0.95026769E+001, 0.54687035E-001, 0.59159415E-004, 0.00000000E+000,-0.87995915E-004,-0.66782280E-004,-0.46126078E-004,-0.55730667E-004, 0.31579435E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10002974E+001,-0.45522065E-004, 0.10002831E+002, 0.54687070E-001, 0.40572702E-004, 0.00000000E+000,-0.83030982E-004,-0.62662517E-004,-0.43864679E-004,-0.61332598E-004, 0.29146348E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.10002742E+001,-0.47641515E-004, 0.10502974E+002, 0.54687072E-001, 0.22746884E-004, 0.00000000E+000,-0.77776105E-004,-0.58392344E-004,-0.41434318E-004,-0.66697565E-004, 0.26704722E-003, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10002703E+001, 0.11715851E-004, 0.11003109E+002, 0.54687060E-001, 0.25062997E-004, 0.00000000E+000,-0.73414838E-004,-0.54057746E-004,-0.39181154E-004,-0.71764365E-004, 0.26348110E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10023395E+001, 0.62030553E-002, 0.11489993E+002, 0.54688829E-001, 0.19839247E-002, 0.00000000E+000,-0.18173090E-003,-0.52286072E-004,-0.64655302E-004,-0.76563475E-004, 0.23591604E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10063641E+001, 0.99553717E-002, 0.11964844E+002, 0.54696285E-001, 0.53858074E-002, 0.00000000E+000,-0.70623946E-003,-0.31307100E-003,-0.19542437E-003,-0.81813674E-004, 0.66823559E-002, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10108854E+001, 0.94406186E-002, 0.12441896E+002, 0.54710800E-001, 0.86753863E-002, 0.00000000E+000,-0.16111885E-002,-0.99273359E-003,-0.50506532E-003,-0.91174122E-004, 0.11875548E-001, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10159288E+001, 0.10447214E-001, 0.12921431E+002, 0.54731853E-001, 0.11994369E-001, 0.00000000E+000,-0.27194558E-002,-0.19028700E-002,-0.10176420E-002,-0.11448520E-003, 0.17748822E-001, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10212534E+001, 0.10705790E-001, 0.13403772E+002, 0.54759249E-001, 0.15137769E-001, 0.00000000E+000,-0.39799433E-002,-0.29393893E-002,-0.17281020E-002,-0.16321647E-003, 0.23948420E-001, 0.00000000E+000, 0.00000000E+000,
28,0, 0.14000000E+002, 0.50000000E+000, 0.10269194E+001, 0.11370805E-001, 0.13890126E+002, 0.54792601E-001, 0.18217399E-001, 0.00000000E+000,-0.53501334E-002,-0.40618781E-002,-0.26212554E-002,-0.25084478E-003, 0.30501511E-001, 0.00000000E+000, 0.00000000E+000,
29,0, 0.14500000E+002, 0.50000000E+000, 0.10328083E+001, 0.11621673E-001, 0.14379357E+002, 0.54831665E-001, 0.21142227E-001, 0.00000000E+000,-0.68153979E-002,-0.52474243E-002,-0.36782816E-002,-0.38957437E-003, 0.37272906E-001, 0.00000000E+000, 0.00000000E+000,
30,0, 0.15000000E+002, 0.50000000E+000, 0.10389707E+001, 0.12128564E-001, 0.14873293E+002, 0.54876146E-001, 0.23993040E-001, 0.00000000E+000,-0.83421142E-002,-0.64879368E-002,-0.48758777E-002,-0.59013272E-003, 0.44289101E-001, 0.00000000E+000, 0.00000000E+000,
31,0, 0.15500000E+002, 0.50000000E+000, 0.10453332E+001, 0.12366686E-001, 0.15373776E+002, 0.54925853E-001, 0.26715401E-001, 0.00000000E+000,-0.99244951E-002,-0.77725639E-002,-0.61969723E-002,-0.86156139E-003, 0.51470994E-001, 0.00000000E+000, 0.00000000E+000,
32,0, 0.16000000E+002, 0.50000000E+000, 0.10519228E+001, 0.12747021E-001, 0.15884346E+002, 0.54980565E-001, 0.29356774E-001, 0.00000000E+000,-0.11548593E-001,-0.90938374E-002,-0.76266731E-002,-0.12114922E-002, 0.58837369E-001, 0.00000000E+000, 0.00000000E+000,
33,0, 0.16500000E+002, 0.50000000E+000, 0.10587005E+001, 0.12983186E-001, 0.16411994E+002, 0.55040126E-001, 0.31892742E-001, 0.00000000E+000,-0.13211425E-001,-0.10447703E-001,-0.91525990E-002,-0.16461149E-002, 0.66350584E-001, 0.00000000E+000, 0.00000000E+000,
34,0, 0.17000000E+002, 0.50000000E+000, 0.10656747E+001, 0.13275354E-001, 0.16943080E+002, 0.55104369E-001, 0.34347269E-001, 0.00000000E+000,-0.14899622E-001,-0.11831323E-001,-0.10764889E-001,-0.21703834E-002, 0.74013487E-001, 0.00000000E+000, 0.00000000E+000,
35,0, 0.17500000E+002, 0.50000000E+000, 0.10728184E+001, 0.13477299E-001, 0.17477696E+002, 0.55173160E-001, 0.36706496E-001, 0.00000000E+000,-0.16626046E-001,-0.13241196E-001,-0.12455596E-001,-0.27881609E-002, 0.81817495E-001, 0.00000000E+000, 0.00000000E+000,
36,0, 0.18000000E+002, 0.50000000E+000, 0.10801447E+001, 0.13736356E-001, 0.17989187E+002, 0.55246366E-001, 0.38995385E-001, 0.00000000E+000,-0.18391511E-001,-0.14678248E-001,-0.14218933E-001,-0.35024040E-002, 0.89786481E-001, 0.00000000E+000, 0.00000000E+000,
37,0, 0.18500000E+002, 0.50000000E+000, 0.10876432E+001, 0.13948629E-001, 0.18503917E+002, 0.55323894E-001, 0.41210011E-001, 0.00000000E+000,-0.20196939E-001,-0.16147423E-001,-0.16051427E-001,-0.43152702E-002, 0.97921070E-001, 0.00000000E+000, 0.00000000E+000,
38,0, 0.19000000E+002, 0.50000000E+000, 0.10952935E+001, 0.14109640E-001, 0.19022829E+002, 0.55405632E-001, 0.43342696E-001, 0.00000000E+000,-0.22039602E-001,-0.17649938E-001,-0.17951307E-001,-0.52282873E-002, 0.10621183E+000, 0.00000000E+000, 0.00000000E+000,
39,0, 0.19500000E+002, 0.50000000E+000, 0.11030904E+001, 0.14270558E-001, 0.19546429E+002, 0.55491461E-001, 0.45398881E-001, 0.00000000E+000,-0.23897880E-001,-0.19183315E-001,-0.19917264E-001,-0.62425549E-002, 0.11463989E+000, 0.00000000E+000, 0.00000000E+000,
