ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000148E+001, 0.44425034E-004, 0.50000357E+000, 0.54682606E-001, 0.13737514E-004, 0.00000000E+000,-0.11806324E-005, 0.00000000E+000, 0.00000000E+000, 0.22488121E-007, 0.14895658E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000370E+001, 0.51894097E-004, 0.10000162E+001, 0.54682653E-001, 0.32208467E-004, 0.00000000E+000,-0.60587618E-005,-0.34174085E-005,-0.13749515E-005, 0.80968418E-007, 0.42978620E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000567E+001, 0.36731767E-004, 0.15000398E+001, 0.54682733E-001, 0.45391341E-004, 0.00000000E+000,-0.13638482E-004,-0.11519032E-004,-0.44930226E-005, 0.14199717E-006, 0.74899880E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000763E+001, 0.39135016E-004, 0.20000730E+001, 0.54682835E-001, 0.57203962E-004, 0.00000000E+000,-0.22456447E-004,-0.21528891E-004,-0.90796291E-005, 0.19085486E-007, 0.11024984E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000910E+001, 0.24465531E-004, 0.25001150E+001, 0.54682954E-001, 0.63201745E-004, 0.00000000E+000,-0.31956253E-004,-0.32572150E-004,-0.14495459E-004,-0.53978926E-006, 0.14276540E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10001013E+001, 0.16335533E-004, 0.30001632E+001, 0.54683076E-001, 0.65054914E-004, 0.00000000E+000,-0.40833169E-004,-0.43343064E-004,-0.20087483E-004,-0.17607576E-005, 0.17107939E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10001070E+001, 0.67000218E-005, 0.35002155E+001, 0.54683196E-001, 0.62971001E-004, 0.00000000E+000,-0.48597464E-004,-0.52780325E-004,-0.25255592E-004,-0.38318887E-005, 0.19343627E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001088E+001,-0.20383579E-006, 0.40002696E+001, 0.54683305E-001, 0.58197282E-004, 0.00000000E+000,-0.54841398E-004,-0.60501675E-004,-0.29584880E-004,-0.68701089E-005, 0.20999534E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001069E+001,-0.76639939E-005, 0.45003236E+001, 0.54683399E-001, 0.51024727E-004, 0.00000000E+000,-0.59481875E-004,-0.66303595E-004,-0.32815487E-004,-0.10913091E-004, 0.22053877E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001017E+001,-0.13585169E-004, 0.50003759E+001, 0.54683475E-001, 0.42171029E-004, 0.00000000E+000,-0.62472979E-004,-0.70207418E-004,-0.34846503E-004,-0.15935825E-004, 0.22563375E-003, 0.00000000E+000, 0.00000000E+000,
