ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000228E+001, 0.68514420E-004, 0.50000550E+000, 0.54682614E-001, 0.21186570E-004, 0.00000000E+000,-0.11652058E-005, 0.00000000E+000, 0.00000000E+000, 0.22496505E-007, 0.22329279E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000626E+001, 0.96489313E-004, 0.10000261E+001, 0.54682691E-001, 0.54878039E-004, 0.00000000E+000,-0.66718298E-005,-0.27815517E-005,-0.13761227E-005, 0.80937149E-007, 0.65626606E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001067E+001, 0.92407534E-004, 0.15000682E+001, 0.54682836E-001, 0.87233674E-004, 0.00000000E+000,-0.15777944E-004,-0.97054962E-005,-0.45606827E-005, 0.16620511E-006, 0.11711159E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001563E+001, 0.10481829E-003, 0.20001337E+001, 0.54683045E-001, 0.12079361E-003, 0.00000000E+000,-0.26925666E-004,-0.18749887E-004,-0.93749204E-005, 0.17096442E-006, 0.17567312E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10002032E+001, 0.91049916E-004, 0.25002238E+001, 0.54683312E-001, 0.14774973E-003, 0.00000000E+000,-0.39489513E-004,-0.29096505E-004,-0.15257954E-004,-0.55832951E-007, 0.23164953E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002463E+001, 0.82404266E-004, 0.30003363E+001, 0.54683620E-001, 0.16872537E-003, 0.00000000E+000,-0.51879615E-004,-0.39625316E-004,-0.21603164E-004,-0.65821826E-006, 0.28249169E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002833E+001, 0.67876524E-004, 0.35004689E+001, 0.54683955E-001, 0.18251460E-003, 0.00000000E+000,-0.63423837E-004,-0.49323968E-004,-0.27823209E-004,-0.17625997E-005, 0.32484821E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003144E+001, 0.56057692E-004, 0.40006186E+001, 0.54684304E-001, 0.19037154E-003, 0.00000000E+000,-0.73476901E-004,-0.57740538E-004,-0.33481909E-004,-0.34565881E-005, 0.35852747E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003386E+001, 0.41672736E-004, 0.45007820E+001, 0.54684655E-001, 0.19224944E-003, 0.00000000E+000,-0.81828667E-004,-0.64588590E-004,-0.38274811E-004,-0.57820634E-005, 0.38272357E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003564E+001, 0.29116521E-004, 0.50009560E+001, 0.54684997E-001, 0.18919906E-003, 0.00000000E+000,-0.88291939E-004,-0.69792344E-004,-0.42042994E-004,-0.87420222E-005, 0.39806835E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10003676E+001, 0.15987270E-004, 0.55011372E+001, 0.54685320E-001, 0.18162551E-003, 0.00000000E+000,-0.92893874E-004,-0.73343078E-004,-0.44737150E-004,-0.12303967E-004, 0.40490357E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10003729E+001, 0.44335732E-005, 0.60013226E+001, 0.54685620E-001, 0.17043196E-003, 0.00000000E+000,-0.95677231E-004,-0.75335812E-004,-0.46393497E-004,-0.16408863E-004, 0.40424736E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10003724E+001,-0.65290913E-005, 0.65015091E+001, 0.54685888E-001, 0.15622637E-003, 0.00000000E+000,-0.96790502E-004,-0.75896023E-004,-0.47098405E-004,-0.20976997E-004, 0.39698830E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10003670E+001,-0.15910752E-004, 0.70016941E+001, 0.54686123E-001, 0.13981354E-003, 0.00000000E+000,-0.96392489E-004,-0.75200079E-004,-0.46963678E-004,-0.25915370E-004, 0.38428515E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10003571E+001,-0.24113881E-004, 0.75018752E+001, 0.54686321E-001, 0.12184195E-003, 0.00000000E+000,-0.94688732E-004,-0.73432681E-004,-0.46105426E-004,-0.31123311E-004, 0.36719210E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10003436E+001,-0.30828435E-004, 0.80020505E+001, 0.54686480E-001, 0.10297324E-003, 0.00000000E+000,-0.91883381E-004,-0.70794443E-004,-0.44641496E-004,-0.36497697E-004, 0.34679026E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10003269E+001,-0.36297300E-004, 0.85022182E+001, 0.54686602E-001, 0.83742391E-004, 0.00000000E+000,-0.88188149E-004,-0.67475065E-004,-0.42678770E-004,-0.41937339E-004, 0.32402171E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10003079E+001,-0.40598684E-004, 0.90023770E+001, 0.54686686E-001, 0.64593655E-004, 0.00000000E+000,-0.83798169E-004,-0.63654683E-004,-0.40332893E-004,-0.47346217E-004, 0.29972562E-003, 0.00000000E+000, 0.00000000E+000,
