ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000224E+001, 0.67052467E-004, 0.50000538E+000, 0.54682613E-001, 0.20734498E-004, 0.00000000E+000,-0.11415737E-005, 0.00000000E+000, 0.00000000E+000,-0.17509368E-010, 0.21876089E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000614E+001, 0.94779316E-004, 0.10000255E+001, 0.54682689E-001, 0.53817447E-004, 0.00000000E+000,-0.65419702E-005,-0.27250373E-005,-0.13499718E-005, 0.60753542E-010, 0.64434366E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001042E+001, 0.89486409E-004, 0.15000668E+001, 0.54682831E-001, 0.85197623E-004, 0.00000000E+000,-0.15470697E-004,-0.95253172E-005,-0.44823097E-005,-0.46006429E-007, 0.11472195E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001515E+001, 0.99040231E-004, 0.20001306E+001, 0.54683034E-001, 0.11687443E-003, 0.00000000E+000,-0.26325432E-004,-0.18375456E-004,-0.95574143E-005,-0.29594658E-006, 0.17142868E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10001952E+001, 0.83732888E-004, 0.25002174E+001, 0.54683290E-001, 0.14140724E-003, 0.00000000E+000,-0.38431238E-004,-0.28413707E-004,-0.15943629E-004,-0.97154252E-006, 0.22516736E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002346E+001, 0.74416572E-004, 0.30003250E+001, 0.54683583E-001, 0.15980904E-003, 0.00000000E+000,-0.50243630E-004,-0.38535251E-004,-0.22817234E-004,-0.22821670E-005, 0.27368733E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002679E+001, 0.60539228E-004, 0.35004509E+001, 0.54683899E-001, 0.17138560E-003, 0.00000000E+000,-0.61165197E-004,-0.47782376E-004,-0.29489038E-004,-0.44085837E-005, 0.31423079E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10002953E+001, 0.48994724E-004, 0.40005919E+001, 0.54684224E-001, 0.17734851E-003, 0.00000000E+000,-0.70641872E-004,-0.55795078E-004,-0.35436755E-004,-0.74727175E-005, 0.34669493E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003161E+001, 0.34726617E-004, 0.45007450E+001, 0.54684549E-001, 0.17756155E-003, 0.00000000E+000,-0.78490022E-004,-0.62335919E-004,-0.40346752E-004,-0.11528808E-004, 0.37026305E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003303E+001, 0.21844968E-004, 0.50009068E+001, 0.54684861E-001, 0.17289045E-003, 0.00000000E+000,-0.84525159E-004,-0.67329454E-004,-0.44059635E-004,-0.16575648E-004, 0.38538034E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10003377E+001, 0.80938380E-005, 0.55010741E+001, 0.54685153E-001, 0.16359835E-003, 0.00000000E+000,-0.88748503E-004,-0.70745011E-004,-0.46538691E-004,-0.22562548E-004, 0.39219311E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10003387E+001,-0.44629490E-005, 0.60012434E+001, 0.54685417E-001, 0.15044147E-003, 0.00000000E+000,-0.91169588E-004,-0.72641373E-004,-0.47849899E-004,-0.29402120E-004, 0.39150445E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10003335E+001,-0.16637483E-004, 0.65014116E+001, 0.54685647E-001, 0.13394704E-003, 0.00000000E+000,-0.91897061E-004,-0.73106878E-004,-0.48096282E-004,-0.36978200E-004, 0.38402546E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10003226E+001,-0.27483918E-004, 0.70015758E+001, 0.54685839E-001, 0.11484559E-003, 0.00000000E+000,-0.91054988E-004,-0.72282697E-004,-0.47429506E-004,-0.45155735E-004, 0.37076852E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10003065E+001,-0.37173915E-004, 0.75017332E+001, 0.54685988E-001, 0.93791227E-004, 0.00000000E+000,-0.88817742E-004,-0.70325667E-004,-0.45976922E-004,-0.53788206E-004, 0.35269976E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10002860E+001,-0.45419502E-004, 0.80018815E+001, 0.54686094E-001, 0.71459788E-004, 0.00000000E+000,-0.85370398E-004,-0.67416813E-004,-0.43884541E-004,-0.62724582E-004, 0.33085612E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10002618E+001,-0.52259010E-004, 0.85020186E+001, 0.54686155E-001, 0.48465122E-004, 0.00000000E+000,-0.80913127E-004,-0.63736096E-004,-0.41257409E-004,-0.71815353E-004, 0.30618711E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10002344E+001,-0.57795457E-004, 0.90021428E+001, 0.54686172E-001, 0.25328990E-004, 0.00000000E+000,-0.75641622E-004,-0.59462551E-004,-0.38215932E-004,-0.80917087E-004, 0.27956618E-003, 0.00000000E+000, 0.00000000E+000,
