ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000149E+001, 0.44575150E-004, 0.50000358E+000, 0.54682606E-001, 0.13783934E-004, 0.00000000E+000,-0.11846243E-005, 0.00000000E+000, 0.00000000E+000, 0.22497230E-007, 0.14946061E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000372E+001, 0.52052610E-004, 0.10000162E+001, 0.54682653E-001, 0.32311973E-004, 0.00000000E+000,-0.60787963E-005,-0.34289774E-005,-0.13794973E-005, 0.80938086E-007, 0.43118306E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000570E+001, 0.37056622E-004, 0.15000399E+001, 0.54682733E-001, 0.45602153E-004, 0.00000000E+000,-0.13686355E-004,-0.11556699E-004,-0.45086419E-005, 0.16568270E-006, 0.75188166E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000769E+001, 0.39958196E-004, 0.20000733E+001, 0.54682836E-001, 0.57682235E-004, 0.00000000E+000,-0.22553727E-004,-0.21609080E-004,-0.91167404E-005, 0.16973008E-006, 0.11079205E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000922E+001, 0.25969136E-004, 0.25001158E+001, 0.54682956E-001, 0.64176918E-004, 0.00000000E+000,-0.32138999E-004,-0.32725755E-004,-0.14569676E-004,-0.51577977E-007, 0.14366293E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10001035E+001, 0.18818313E-004, 0.30001648E+001, 0.54683082E-001, 0.66848925E-004, 0.00000000E+000,-0.41147817E-004,-0.43606374E-004,-0.20219524E-004,-0.62840421E-006, 0.17245104E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10001108E+001, 0.10364868E-004, 0.35002186E+001, 0.54683206E-001, 0.65965719E-004, 0.00000000E+000,-0.49103567E-004,-0.53195365E-004,-0.25470813E-004,-0.16695910E-005, 0.19540505E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001148E+001, 0.48313284E-005, 0.40002750E+001, 0.54683322E-001, 0.62819134E-004, 0.00000000E+000,-0.55609672E-004,-0.61116689E-004,-0.29913139E-004,-0.32436706E-005, 0.21270230E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001158E+001,-0.11856905E-005, 0.45003328E+001, 0.54683428E-001, 0.57702140E-004, 0.00000000E+000,-0.60594051E-004,-0.67173571E-004,-0.33291034E-004,-0.53742050E-005, 0.22413500E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001142E+001,-0.56350939E-005, 0.50003903E+001, 0.54683520E-001, 0.51312261E-004, 0.00000000E+000,-0.64018167E-004,-0.71393872E-004,-0.35508078E-004,-0.80492586E-005, 0.23028164E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10001103E+001,-0.10004233E-004, 0.55004465E+001, 0.54683596E-001, 0.43892722E-004, 0.00000000E+000,-0.65981496E-004,-0.73848896E-004,-0.36581943E-004,-0.11225884E-004, 0.23153094E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10001046E+001,-0.13419910E-004, 0.60005003E+001, 0.54683656E-001, 0.35847185E-004, 0.00000000E+000,-0.66594997E-004,-0.74714722E-004,-0.36614023E-004,-0.14839840E-004, 0.22861077E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000972E+001,-0.16477779E-004, 0.65005508E+001, 0.54683698E-001, 0.27389671E-004, 0.00000000E+000,-0.66026179E-004,-0.74173089E-004,-0.35749443E-004,-0.18811489E-004, 0.22214987E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000884E+001,-0.18819086E-004, 0.70005972E+001, 0.54683724E-001, 0.18792996E-004, 0.00000000E+000,-0.64443743E-004,-0.72454111E-004,-0.34149719E-004,-0.23052854E-004, 0.21289342E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000786E+001,-0.20673865E-004, 0.75006390E+001, 0.54683733E-001, 0.10248983E-004, 0.00000000E+000,-0.62033513E-004,-0.69774880E-004,-0.31969906E-004,-0.27472648E-004, 0.20149993E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000680E+001,-0.21968264E-004, 0.80006756E+001, 0.54683727E-001, 0.19436140E-005, 0.00000000E+000,-0.58972132E-004,-0.66364858E-004,-0.29355879E-004,-0.31980668E-004, 0.18861715E-003, 0.00000000E+000, 0.00000000E+000,
