ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000128E+001, 0.38443559E-004, 0.50000309E+000, 0.54682604E-001, 0.11887880E-004, 0.00000000E+000,-0.10234984E-005, 0.00000000E+000, 0.00000000E+000,-0.10196367E-010, 0.12911388E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000327E+001, 0.46779526E-004, 0.10000141E+001, 0.54682645E-001, 0.28464244E-004, 0.00000000E+000,-0.53045456E-005,-0.29613179E-005,-0.12053571E-005, 0.36246346E-010, 0.37935429E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000506E+001, 0.33928289E-004, 0.15000351E+001, 0.54682716E-001, 0.40631180E-004, 0.00000000E+000,-0.12090213E-004,-0.10139175E-004,-0.39791531E-005,-0.27486282E-007, 0.66867208E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000680E+001, 0.34337754E-004, 0.20000647E+001, 0.54682808E-001, 0.51064688E-004, 0.00000000E+000,-0.20063140E-004,-0.19179910E-004,-0.84135781E-005,-0.17629197E-006, 0.98897608E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000810E+001, 0.21433472E-004, 0.25001022E+001, 0.54682913E-001, 0.56266602E-004, 0.00000000E+000,-0.28644586E-004,-0.29189067E-004,-0.13845377E-004,-0.57595314E-006, 0.12852159E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000903E+001, 0.14884387E-004, 0.30001451E+001, 0.54683023E-001, 0.57991583E-004, 0.00000000E+000,-0.36697927E-004,-0.38972487E-004,-0.19462138E-004,-0.13447621E-005, 0.15446890E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000961E+001, 0.80722329E-005, 0.35001918E+001, 0.54683130E-001, 0.56811610E-004, 0.00000000E+000,-0.43814572E-004,-0.47594103E-004,-0.24619925E-004,-0.25809894E-005, 0.17542120E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000991E+001, 0.33681300E-005, 0.40002407E+001, 0.54683229E-001, 0.53771865E-004, 0.00000000E+000,-0.49677849E-004,-0.54767346E-004,-0.28862896E-004,-0.43461455E-005, 0.19142610E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10000995E+001,-0.18428930E-005, 0.45002904E+001, 0.54683319E-001, 0.49073622E-004, 0.00000000E+000,-0.54206662E-004,-0.60323798E-004,-0.31952112E-004,-0.66610278E-005, 0.20221722E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000977E+001,-0.59112332E-005, 0.50003398E+001, 0.54683396E-001, 0.43234429E-004, 0.00000000E+000,-0.57345702E-004,-0.64253265E-004,-0.33803909E-004,-0.95147602E-005, 0.20815207E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000937E+001,-0.99820564E-005, 0.55003877E+001, 0.54683460E-001, 0.36424905E-004, 0.00000000E+000,-0.59150980E-004,-0.66580472E-004,-0.34452537E-004,-0.12869173E-004, 0.20947807E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000880E+001,-0.13369831E-004, 0.60004331E+001, 0.54683508E-001, 0.28945861E-004, 0.00000000E+000,-0.59696170E-004,-0.67422189E-004,-0.34029118E-004,-0.16666967E-004, 0.20676030E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000805E+001,-0.16461440E-004, 0.65004753E+001, 0.54683540E-001, 0.20977131E-004, 0.00000000E+000,-0.59108569E-004,-0.66914226E-004,-0.32692610E-004,-0.20836780E-004, 0.20052932E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000717E+001,-0.19027169E-004, 0.70005134E+001, 0.54683556E-001, 0.12733267E-004, 0.00000000E+000,-0.57527926E-004,-0.65245039E-004,-0.30642236E-004,-0.25299124E-004, 0.19144759E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000618E+001,-0.21105257E-004, 0.75005468E+001, 0.54683556E-001, 0.44077097E-005, 0.00000000E+000,-0.55115222E-004,-0.62605851E-004,-0.28042070E-004,-0.29970789E-004, 0.18014164E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000509E+001,-0.22713481E-004, 0.80005750E+001, 0.54683541E-001,-0.38292251E-005, 0.00000000E+000,-0.52034605E-004,-0.59208600E-004,-0.25065486E-004,-0.34768734E-004, 0.16724820E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000393E+001,-0.23821800E-004, 0.85005976E+001, 0.54683511E-001,-0.11814142E-004, 0.00000000E+000,-0.48448042E-004,-0.55250574E-004,-0.21834264E-004,-0.39613366E-004, 0.15333210E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000272E+001,-0.24585096E-004, 0.90006142E+001, 0.54683467E-001,-0.19444622E-004, 0.00000000E+000,-0.44507277E-004,-0.50922931E-004,-0.18476657E-004,-0.44430820E-004, 0.13889306E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000149E+001,-0.24999059E-004, 0.95006247E+001, 0.54683410E-001,-0.26635347E-004, 0.00000000E+000,-0.40345459E-004,-0.46386885E-004,-0.15084272E-004,-0.49154986E-004, 0.12433625E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000024E+001,-0.25169294E-004, 0.10000629E+002, 0.54683341E-001,-0.33342262E-004, 0.00000000E+000,-0.36076322E-004,-0.41781729E-004,-0.11736771E-004,-0.53728466E-004, 0.10998103E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.99998984E+000,-0.25114768E-004, 0.10500627E+002, 0.54683261E-001,-0.39536670E-004, 0.00000000E+000,-0.31791637E-004,-0.37212513E-004,-0.84936644E-005,-0.58103378E-004, 0.96064523E-004, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000007E+001, 0.45218409E-004, 0.11000624E+002, 0.54683191E-001,-0.23032004E-004, 0.00000000E+000,-0.29514977E-004,-0.32762308E-004,-0.58951723E-005,-0.62241256E-004, 0.10738171E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10023945E+001, 0.71618948E-002, 0.11487440E+002, 0.54685194E-001, 0.22411504E-002, 0.00000000E+000,-0.23138065E-003,-0.34128484E-004,-0.54046687E-004,-0.66223835E-004, 0.26269301E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10064305E+001, 0.96638704E-002, 0.11962286E+002, 0.54693237E-001, 0.55929365E-002, 0.00000000E+000,-0.10669440E-002,-0.61324925E-003,-0.28794011E-003,-0.71662888E-004, 0.76327327E-002, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10100281E+001, 0.66864008E-002, 0.12439185E+002, 0.54707379E-001, 0.79928138E-002, 0.00000000E+000,-0.24041669E-002,-0.20349537E-002,-0.82300213E-003,-0.85165689E-004, 0.13340102E-001, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10134824E+001, 0.66742129E-002, 0.12917925E+002, 0.54725631E-001, 0.99960289E-002, 0.00000000E+000,-0.39418081E-002,-0.38206124E-002,-0.16804849E-002,-0.12275030E-003, 0.19561685E-001, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10166064E+001, 0.58191547E-002, 0.13399806E+002, 0.54747091E-001, 0.11492853E-001, 0.00000000E+000,-0.56100791E-002,-0.57604568E-002,-0.28327775E-002,-0.20235380E-003, 0.25898521E-001, 0.00000000E+000, 0.00000000E+000,
28,0, 0.14000000E+002, 0.50000000E+000, 0.10195200E+001, 0.55077401E-002, 0.13883179E+002, 0.54770806E-001, 0.12688086E-001, 0.00000000E+000,-0.73414629E-002,-0.77776290E-002,-0.42388782E-002,-0.34371763E-003, 0.32389774E-001, 0.00000000E+000, 0.00000000E+000,
29,0, 0.14500000E+002, 0.50000000E+000, 0.10221444E+001, 0.48506823E-002, 0.14367929E+002, 0.54796131E-001, 0.13548028E-001, 0.00000000E+000,-0.90999467E-002,-0.98305029E-002,-0.58551336E-002,-0.56353087E-003, 0.38897142E-001, 0.00000000E+000, 0.00000000E+000,
