ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000147E+001, 0.44015663E-004, 0.50000353E+000, 0.54682605E-001, 0.13610926E-004, 0.00000000E+000,-0.11697441E-005, 0.00000000E+000, 0.00000000E+000, 0.22496678E-007, 0.14758173E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000367E+001, 0.51478384E-004, 0.10000160E+001, 0.54682652E-001, 0.31931441E-004, 0.00000000E+000,-0.60045944E-005,-0.33858475E-005,-0.13626717E-005, 0.80937374E-007, 0.42603617E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000561E+001, 0.36173682E-004, 0.15000394E+001, 0.54682731E-001, 0.44926094E-004, 0.00000000E+000,-0.13511044E-004,-0.11417660E-004,-0.44512755E-005, 0.16608299E-006, 0.74139990E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000754E+001, 0.38453691E-004, 0.20000723E+001, 0.54682833E-001, 0.56517854E-004, 0.00000000E+000,-0.22209382E-004,-0.21316884E-004,-0.89817911E-005, 0.17221665E-006, 0.10885369E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000900E+001, 0.24382610E-004, 0.25001138E+001, 0.54682950E-001, 0.62493292E-004, 0.00000000E+000,-0.31536414E-004,-0.32177237E-004,-0.14303503E-004,-0.43313594E-007, 0.14055376E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10001005E+001, 0.17144364E-004, 0.30001616E+001, 0.54683071E-001, 0.64649121E-004, 0.00000000E+000,-0.40212337E-004,-0.42702636E-004,-0.19756079E-004,-0.60767052E-006, 0.16792784E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10001070E+001, 0.88348333E-005, 0.35002136E+001, 0.54683191E-001, 0.63332952E-004, 0.00000000E+000,-0.47773942E-004,-0.51857179E-004,-0.24738983E-004,-0.16254000E-005, 0.18932846E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001103E+001, 0.34381136E-005, 0.40002680E+001, 0.54683302E-001, 0.59843409E-004, 0.00000000E+000,-0.53847659E-004,-0.59289832E-004,-0.28843524E-004,-0.31601342E-005, 0.20498456E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001106E+001,-0.23372040E-005, 0.45003234E+001, 0.54683402E-001, 0.54499971E-004, 0.00000000E+000,-0.58378083E-004,-0.64827354E-004,-0.31821288E-004,-0.52305056E-005, 0.21475720E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001086E+001,-0.65458429E-005, 0.50003782E+001, 0.54683487E-001, 0.47995237E-004, 0.00000000E+000,-0.61344306E-004,-0.68516664E-004,-0.33586120E-004,-0.78200401E-005, 0.21926237E-003, 0.00000000E+000, 0.00000000E+000,
