ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000127E+001, 0.38178849E-004, 0.50000306E+000, 0.54682604E-001, 0.11806024E-004, 0.00000000E+000,-0.10164590E-005, 0.00000000E+000, 0.00000000E+000,-0.10144444E-010, 0.12822493E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000325E+001, 0.46520259E-004, 0.10000140E+001, 0.54682645E-001, 0.28288129E-004, 0.00000000E+000,-0.52697859E-005,-0.29409057E-005,-0.11974837E-005, 0.36211028E-010, 0.37696268E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000502E+001, 0.33529912E-004, 0.15000348E+001, 0.54682715E-001, 0.40321907E-004, 0.00000000E+000,-0.12009142E-004,-0.10074381E-004,-0.39525324E-005,-0.27296502E-007, 0.66385258E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000674E+001, 0.33650792E-004, 0.20000642E+001, 0.54682806E-001, 0.50532873E-004, 0.00000000E+000,-0.19905022E-004,-0.19045344E-004,-0.83513595E-005,-0.17512402E-006, 0.98009723E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000800E+001, 0.20727270E-004, 0.25001013E+001, 0.54682910E-001, 0.55503553E-004, 0.00000000E+000,-0.28369142E-004,-0.28937664E-004,-0.13723254E-004,-0.57210346E-006, 0.12710572E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000889E+001, 0.14159183E-004, 0.30001436E+001, 0.54683018E-001, 0.57006011E-004, 0.00000000E+000,-0.36273063E-004,-0.38560441E-004,-0.19250554E-004,-0.13351666E-005, 0.15242524E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000944E+001, 0.74393800E-005, 0.35001896E+001, 0.54683123E-001, 0.55650525E-004, 0.00000000E+000,-0.43215702E-004,-0.46988505E-004,-0.24287775E-004,-0.25606389E-005, 0.17270315E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000971E+001, 0.28207707E-005, 0.40002375E+001, 0.54683220E-001, 0.52483910E-004, 0.00000000E+000,-0.48892229E-004,-0.53948421E-004,-0.28380857E-004,-0.43078527E-005, 0.18801327E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10000973E+001,-0.22579712E-005, 0.45002862E+001, 0.54683308E-001, 0.47718335E-004, 0.00000000E+000,-0.53229915E-004,-0.59283690E-004,-0.31295115E-004,-0.65954806E-005, 0.19812254E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000953E+001,-0.61992002E-005, 0.50003344E+001, 0.54683382E-001, 0.41866899E-004, 0.00000000E+000,-0.56181960E-004,-0.62993423E-004,-0.32952556E-004,-0.94107757E-005, 0.20340561E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000912E+001,-0.10127828E-004, 0.55003811E+001, 0.54683443E-001, 0.35099617E-004, 0.00000000E+000,-0.57810052E-004,-0.65110025E-004,-0.33393694E-004,-0.12714117E-004, 0.20412750E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000854E+001,-0.13380776E-004, 0.60004253E+001, 0.54683489E-001, 0.27710611E-004, 0.00000000E+000,-0.58192659E-004,-0.65755468E-004,-0.32755887E-004,-0.16447225E-004, 0.20086185E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000781E+001,-0.16337006E-004, 0.65004663E+001, 0.54683519E-001, 0.19875023E-004, 0.00000000E+000,-0.57460007E-004,-0.65069487E-004,-0.31203829E-004,-0.20538268E-004, 0.19414661E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000693E+001,-0.18776156E-004, 0.70005031E+001, 0.54683534E-001, 0.11800680E-004, 0.00000000E+000,-0.55753933E-004,-0.63242767E-004,-0.28941777E-004,-0.24907763E-004, 0.18464692E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000595E+001,-0.20733309E-004, 0.75005354E+001, 0.54683533E-001, 0.36755389E-005, 0.00000000E+000,-0.53236404E-004,-0.60467964E-004,-0.26137957E-004,-0.29472945E-004, 0.17299081E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000488E+001,-0.22229864E-004, 0.80005625E+001, 0.54683517E-001,-0.43359402E-005, 0.00000000E+000,-0.50071980E-004,-0.56957427E-004,-0.22969050E-004,-0.34151593E-004, 0.15981411E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000375E+001,-0.23234466E-004, 0.85005841E+001, 0.54683486E-001,-0.12075358E-004, 0.00000000E+000,-0.46422437E-004,-0.52908419E-004,-0.19559275E-004,-0.38865238E-004, 0.14568001E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000258E+001,-0.23903193E-004, 0.90005999E+001, 0.54683442E-001,-0.19445070E-004, 0.00000000E+000,-0.42438990E-004,-0.48511501E-004,-0.16038604E-004,-0.43541377E-004, 0.13108540E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000138E+001,-0.24231239E-004, 0.95006098E+001, 0.54683386E-001,-0.26363944E-004, 0.00000000E+000,-0.38253952E-004,-0.43927086E-004,-0.12499713E-004,-0.48115434E-004, 0.11643224E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000017E+001,-0.24324146E-004, 0.10000614E+002, 0.54683318E-001,-0.32791651E-004, 0.00000000E+000,-0.33980046E-004,-0.39293367E-004,-0.90227367E-005,-0.52531657E-004, 0.10203616E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.99998960E+000,-0.24200839E-004, 0.10500611E+002, 0.54683240E-001,-0.38702841E-004, 0.00000000E+000,-0.29707900E-004,-0.34714222E-004,-0.56672724E-005,-0.56743868E-004, 0.88130421E-004, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000244E+001, 0.11636370E-003, 0.11000613E+002, 0.54683193E-001, 0.28339357E-006, 0.00000000E+000,-0.29412153E-004,-0.30271408E-004,-0.34602670E-005,-0.60715317E-004, 0.12414254E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10048005E+001, 0.14259243E-001, 0.11474467E+002, 0.54687271E-001, 0.44973211E-002, 0.00000000E+000,-0.43622407E-003,-0.37305355E-004,-0.10195308E-003,-0.64557037E-004, 0.51373606E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10128531E+001, 0.19181825E-001, 0.11952248E+002, 0.54703386E-001, 0.11120133E-001, 0.00000000E+000,-0.20899322E-002,-0.11915435E-002,-0.56049178E-003,-0.71510455E-004, 0.15033611E-001, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10201803E+001, 0.13642408E-001, 0.12433623E+002, 0.54731798E-001, 0.15949095E-001, 0.00000000E+000,-0.47128400E-002,-0.39974165E-002,-0.15927821E-002,-0.94610094E-004, 0.26346744E-001, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10274151E+001, 0.13991679E-001, 0.12921575E+002, 0.54768852E-001, 0.20113294E-001, 0.00000000E+000,-0.77204597E-002,-0.75208553E-002,-0.32343580E-002,-0.16111753E-003, 0.38750084E-001, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10342596E+001, 0.12852852E-001, 0.13411332E+002, 0.54813110E-001, 0.23451431E-001, 0.00000000E+000,-0.11015231E-001,-0.11367720E-001,-0.54345544E-002,-0.30569372E-003, 0.51574630E-001, 0.00000000E+000, 0.00000000E+000,
28,0, 0.14000000E+002, 0.50000000E+000, 0.10407350E+001, 0.12084180E-001, 0.13906108E+002, 0.54862866E-001, 0.26149894E-001, 0.00000000E+000,-0.14430735E-001,-0.15408273E-001,-0.81175271E-002,-0.56244217E-003, 0.64668871E-001, 0.00000000E+000, 0.00000000E+000,
29,0, 0.14500000E+002, 0.50000000E+000, 0.10468661E+001, 0.11380442E-001, 0.14407443E+002, 0.54916874E-001, 0.28332700E-001, 0.00000000E+000,-0.17870285E-001,-0.19539069E-001,-0.11201572E-001,-0.95600031E-003, 0.77899626E-001, 0.00000000E+000, 0.00000000E+000,
30,0, 0.15000000E+002, 0.50000000E+000, 0.10526840E+001, 0.10752108E-001, 0.14918612E+002, 0.54974157E-001, 0.30100893E-001, 0.00000000E+000,-0.21349539E-001,-0.23699507E-001,-0.14610903E-001,-0.15076786E-002, 0.91268520E-001, 0.00000000E+000, 0.00000000E+000,
31,0, 0.15500000E+002, 0.50000000E+000, 0.10582000E+001, 0.10136686E-001, 0.15432599E+002, 0.55033941E-001, 0.31518244E-001, 0.00000000E+000,-0.24829877E-001,-0.27894628E-001,-0.18283105E-001,-0.22343768E-002, 0.10476023E+000, 0.00000000E+000, 0.00000000E+000,
32,0, 0.16000000E+002, 0.50000000E+000, 0.10633520E+001, 0.93444328E-002, 0.15936332E+002, 0.55095522E-001, 0.32574898E-001, 0.00000000E+000,-0.28264036E-001,-0.32120876E-001,-0.22168547E-001,-0.31492094E-002, 0.11827757E+000, 0.00000000E+000, 0.00000000E+000,
33,0, 0.16500000E+002, 0.50000000E+000, 0.10681779E+001, 0.87273552E-002, 0.16443388E+002, 0.55158249E-001, 0.33349804E-001, 0.00000000E+000,-0.31647669E-001,-0.36332324E-001,-0.26222297E-001,-0.42620748E-002, 0.13181417E+000, 0.00000000E+000, 0.00000000E+000,
34,0, 0.17000000E+002, 0.50000000E+000, 0.10726629E+001, 0.80418901E-002, 0.16954470E+002, 0.55221606E-001, 0.33860248E-001, 0.00000000E+000,-0.35002145E-001,-0.40531163E-001,-0.30408984E-001,-0.55799050E-002, 0.14538244E+000, 0.00000000E+000, 0.00000000E+000,
35,0, 0.17500000E+002, 0.50000000E+000, 0.10767731E+001, 0.72832796E-002, 0.17471128E+002, 0.55285079E-001, 0.34107088E-001, 0.00000000E+000,-0.38292479E-001,-0.44728179E-001,-0.34698147E-001,-0.71070670E-002, 0.15893296E+000, 0.00000000E+000, 0.00000000E+000,
36,0, 0.18000000E+002, 0.50000000E+000, 0.10805042E+001, 0.65528786E-002, 0.17996638E+002, 0.55348173E-001, 0.34116889E-001, 0.00000000E+000,-0.41513115E-001,-0.48890850E-001,-0.39062184E-001,-0.88458609E-002, 0.17242890E+000, 0.00000000E+000, 0.00000000E+000,
37,0, 0.18500000E+002, 0.50000000E+000, 0.10838669E+001, 0.58629238E-002, 0.18537746E+002, 0.55410460E-001, 0.33922664E-001, 0.00000000E+000,-0.44659229E-001,-0.53020921E-001,-0.43480493E-001,-0.10796678E-001, 0.18587998E+000, 0.00000000E+000, 0.00000000E+000,
38,0, 0.19000000E+002, 0.50000000E+000, 0.10868033E+001, 0.50092061E-002, 0.19066575E+002, 0.55471521E-001, 0.33494933E-001, 0.00000000E+000,-0.47738322E-001,-0.57121667E-001,-0.47931462E-001,-0.12958348E-001, 0.19924473E+000, 0.00000000E+000, 0.00000000E+000,
