ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000128E+001, 0.38354192E-004, 0.50000308E+000, 0.54682604E-001, 0.11860245E-004, 0.00000000E+000,-0.10211218E-005, 0.00000000E+000, 0.00000000E+000,-0.10179034E-010, 0.12881377E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000326E+001, 0.46690246E-004, 0.10000141E+001, 0.54682645E-001, 0.28404233E-004, 0.00000000E+000,-0.52927617E-005,-0.29544271E-005,-0.12026868E-005, 0.36234883E-010, 0.37854073E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000505E+001, 0.33789198E-004, 0.15000350E+001, 0.54682716E-001, 0.40524685E-004, 0.00000000E+000,-0.12062527E-004,-0.10117160E-004,-0.39700798E-005,-0.27422217E-007, 0.66701874E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000678E+001, 0.34097149E-004, 0.20000646E+001, 0.54682807E-001, 0.50880144E-004, 0.00000000E+000,-0.20008737E-004,-0.19133810E-004,-0.83922496E-005,-0.17589638E-006, 0.98590838E-004, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000806E+001, 0.21180656E-004, 0.25001019E+001, 0.54682912E-001, 0.55999189E-004, 0.00000000E+000,-0.28549145E-004,-0.29102311E-004,-0.13803264E-004,-0.57464340E-006, 0.12802855E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10000898E+001, 0.14619277E-004, 0.30001446E+001, 0.54683021E-001, 0.57642339E-004, 0.00000000E+000,-0.36549576E-004,-0.38829222E-004,-0.19388721E-004,-0.13414812E-005, 0.15375134E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10000955E+001, 0.78327712E-005, 0.35001910E+001, 0.54683127E-001, 0.56394746E-004, 0.00000000E+000,-0.43603734E-004,-0.47381825E-004,-0.24503914E-004,-0.25739953E-005, 0.17445821E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10000984E+001, 0.31531194E-005, 0.40002396E+001, 0.54683226E-001, 0.53302666E-004, 0.00000000E+000,-0.49398802E-004,-0.54477763E-004,-0.28693357E-004,-0.43329159E-005, 0.19020550E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10000987E+001,-0.20165277E-005, 0.45002889E+001, 0.54683315E-001, 0.48571590E-004, 0.00000000E+000,-0.53856474E-004,-0.59952563E-004,-0.31719335E-004,-0.66382604E-005, 0.20073822E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10000968E+001,-0.60438433E-005, 0.50003379E+001, 0.54683391E-001, 0.42718145E-004, 0.00000000E+000,-0.56924367E-004,-0.63799202E-004,-0.33499940E-004,-0.94784417E-005, 0.20642010E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10000928E+001,-0.10067225E-004, 0.55003853E+001, 0.54683454E-001, 0.35913267E-004, 0.00000000E+000,-0.58660529E-004,-0.66045114E-004,-0.34071441E-004,-0.12814709E-004, 0.20750506E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10000870E+001,-0.13408705E-004, 0.60004303E+001, 0.54683501E-001, 0.28455980E-004, 0.00000000E+000,-0.59140423E-004,-0.66809005E-004,-0.33567035E-004,-0.16589331E-004, 0.20456177E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000796E+001,-0.16452611E-004, 0.65004720E+001, 0.54683532E-001, 0.20524922E-004, 0.00000000E+000,-0.58492538E-004,-0.66228225E-004,-0.32147645E-004,-0.20730685E-004, 0.19812401E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000708E+001,-0.18972477E-004, 0.70005096E+001, 0.54683548E-001, 0.12332692E-004, 0.00000000E+000,-0.56857546E-004,-0.64492221E-004,-0.30014275E-004,-0.25159184E-004, 0.18885592E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000608E+001,-0.21005604E-004, 0.75005425E+001, 0.54683547E-001, 0.40711195E-005, 0.00000000E+000,-0.54396983E-004,-0.61792946E-004,-0.27332523E-004,-0.29791673E-004, 0.17738524E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000500E+001,-0.22571121E-004, 0.80005703E+001, 0.54683532E-001,-0.40912855E-005, 0.00000000E+000,-0.51275356E-004,-0.58342721E-004,-0.24277034E-004,-0.34545302E-004, 0.16434913E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000385E+001,-0.23638665E-004, 0.85005924E+001, 0.54683501E-001,-0.11992704E-004, 0.00000000E+000,-0.47654780E-004,-0.54339058E-004,-0.20970585E-004,-0.39340787E-004, 0.15031251E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000266E+001,-0.24363654E-004, 0.90006087E+001, 0.54683457E-001,-0.19532272E-004, 0.00000000E+000,-0.43687015E-004,-0.49973134E-004,-0.17542197E-004,-0.44104664E-004, 0.13577474E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000143E+001,-0.24741726E-004, 0.95006189E+001, 0.54683400E-001,-0.26626079E-004, 0.00000000E+000,-0.39505108E-004,-0.45406092E-004,-0.14084031E-004,-0.48771299E-004, 0.12114045E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000020E+001,-0.24878565E-004, 0.10000623E+002, 0.54683331E-001,-0.33231353E-004, 0.00000000E+000,-0.35222614E-004,-0.40777037E-004,-0.10676098E-004,-0.53283828E-004, 0.10672822E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.99998958E+000,-0.24793239E-004, 0.10500621E+002, 0.54683252E-001,-0.39320593E-004, 0.00000000E+000,-0.30931060E-004,-0.36190783E-004,-0.73781192E-005,-0.57594934E-004, 0.92774303E-004, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000084E+001, 0.68956493E-004, 0.11000619E+002, 0.54683190E-001,-0.15309780E-004, 0.00000000E+000,-0.29304416E-004,-0.31730097E-004,-0.48927143E-005,-0.61666740E-004, 0.11228419E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10032015E+001, 0.95449448E-002, 0.11474357E+002, 0.54685888E-001, 0.29984573E-002, 0.00000000E+000,-0.29972051E-003,-0.34973322E-004,-0.69939973E-004,-0.65591881E-004, 0.34686830E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10085931E+001, 0.12892221E-001, 0.11951576E+002, 0.54696646E-001, 0.74630188E-002, 0.00000000E+000,-0.14118392E-002,-0.80698190E-003,-0.38036896E-003,-0.71359404E-004, 0.10133568E-001, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10134186E+001, 0.89587383E-002, 0.12431472E+002, 0.54715571E-001, 0.10665440E-001, 0.00000000E+000,-0.31825306E-002,-0.26981064E-002,-0.10863006E-002,-0.88355280E-004, 0.17720733E-001, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10180997E+001, 0.90526757E-002, 0.12925678E+002, 0.54740062E-001, 0.13372802E-001, 0.00000000E+000,-0.52050650E-002,-0.50693703E-002,-0.22136528E-002,-0.13632486E-003, 0.25997215E-001, 0.00000000E+000, 0.00000000E+000,
27,0, 0.13500000E+002, 0.50000000E+000, 0.10223793E+001, 0.79754929E-002, 0.13415286E+002, 0.54768988E-001, 0.15428179E-001, 0.00000000E+000,-0.74282222E-002,-0.76419325E-002,-0.37257854E-002,-0.23795386E-003, 0.34462073E-001, 0.00000000E+000, 0.00000000E+000,
28,0, 0.14000000E+002, 0.50000000E+000, 0.10264283E+001, 0.76628257E-002, 0.13913804E+002, 0.54801131E-001, 0.17112716E-001, 0.00000000E+000,-0.97226598E-002,-0.10328917E-001,-0.55700628E-002,-0.41802876E-003, 0.43152385E-001, 0.00000000E+000, 0.00000000E+000,
29,0, 0.14500000E+002, 0.50000000E+000, 0.10301164E+001, 0.68077237E-002, 0.14400976E+002, 0.54835675E-001, 0.18357463E-001, 0.00000000E+000,-0.12060083E-001,-0.13074186E-001,-0.76904239E-002,-0.69738109E-003, 0.51879536E-001, 0.00000000E+000, 0.00000000E+000,
30,0, 0.15000000E+002, 0.50000000E+000, 0.10335349E+001, 0.63525792E-002, 0.14890331E+002, 0.54871812E-001, 0.19311162E-001, 0.00000000E+000,-0.14397397E-001,-0.15843271E-001,-0.10036582E-001,-0.10941255E-002, 0.60682537E-001, 0.00000000E+000, 0.00000000E+000,
31,0, 0.15500000E+002, 0.50000000E+000, 0.10366196E+001, 0.56272641E-002, 0.15382155E+002, 0.54908959E-001, 0.19947971E-001, 0.00000000E+000,-0.16721935E-001,-0.18620514E-001,-0.12562547E-001,-0.16211141E-002, 0.69474082E-001, 0.00000000E+000, 0.00000000E+000,
32,0, 0.16000000E+002, 0.50000000E+000, 0.10394038E+001, 0.50665515E-002, 0.15877144E+002, 0.54946542E-001, 0.20338833E-001, 0.00000000E+000,-0.19015187E-001,-0.21390135E-001,-0.15231957E-001,-0.22883874E-002, 0.78264498E-001, 0.00000000E+000, 0.00000000E+000,
33,0, 0.16500000E+002, 0.50000000E+000, 0.10418437E+001, 0.43517871E-002, 0.16376861E+002, 0.54984088E-001, 0.20469458E-001, 0.00000000E+000,-0.21295586E-001,-0.24145382E-001,-0.18013704E-001,-0.31030713E-002, 0.87027201E-001, 0.00000000E+000, 0.00000000E+000,
34,0, 0.17000000E+002, 0.50000000E+000, 0.10439623E+001, 0.37496268E-002, 0.16884578E+002, 0.55021139E-001, 0.20390328E-001, 0.00000000E+000,-0.23544527E-001,-0.26888614E-001,-0.20885328E-001,-0.40700249E-002, 0.95778822E-001, 0.00000000E+000, 0.00000000E+000,
35,0, 0.17500000E+002, 0.50000000E+000, 0.10457164E+001, 0.30049689E-002, 0.17407013E+002, 0.55057296E-001, 0.20081736E-001, 0.00000000E+000,-0.25726172E-001,-0.29619066E-001,-0.23827719E-001,-0.51920993E-002, 0.10444679E+000, 0.00000000E+000, 0.00000000E+000,
36,0, 0.18000000E+002, 0.50000000E+000, 0.10471254E+001, 0.23609195E-002, 0.17916471E+002, 0.55092159E-001, 0.19586330E-001, 0.00000000E+000,-0.27869902E-001,-0.32308419E-001,-0.26824313E-001,-0.64706008E-002, 0.11305957E+000, 0.00000000E+000, 0.00000000E+000,
37,0, 0.18500000E+002, 0.50000000E+000, 0.10481706E+001, 0.16462791E-002, 0.18426535E+002, 0.55125393E-001, 0.18901558E-001, 0.00000000E+000,-0.29950342E-001,-0.34969622E-001,-0.29860977E-001,-0.79054482E-002, 0.12158795E+000, 0.00000000E+000, 0.00000000E+000,
38,0, 0.19000000E+002, 0.50000000E+000, 0.10488286E+001, 0.88521810E-003, 0.18937018E+002, 0.55156647E-001, 0.18023635E-001, 0.00000000E+000,-0.31996591E-001,-0.37593247E-001,-0.32928826E-001,-0.94952770E-002, 0.13003758E+000, 0.00000000E+000, 0.00000000E+000,
39,0, 0.19500000E+002, 0.50000000E+000, 0.10491173E+001, 0.19795076E-003, 0.19447728E+002, 0.55185597E-001, 0.16984976E-001, 0.00000000E+000,-0.33982471E-001,-0.40182695E-001,-0.36016504E-001,-0.11237868E-001, 0.13840451E+000, 0.00000000E+000, 0.00000000E+000,
40,0, 0.20000000E+002, 0.50000000E+000, 0.10490039E+001,-0.59945158E-003, 0.19958477E+002, 0.55211948E-001, 0.15766202E-001, 0.00000000E+000,-0.35914298E-001,-0.42736773E-001,-0.39118415E-001,-0.13130237E-001, 0.14666592E+000, 0.00000000E+000, 0.00000000E+000,
41,0, 0.20100000E+002, 0.10000000E+000, 0.10468580E+001,-0.23854260E-001, 0.20063277E+002, 0.55216420E-001, 0.13512502E-001, 0.00000000E+000,-0.36292446E-001,-0.45245762E-001,-0.39739470E-001,-0.13515812E-001, 0.14830599E+000, 0.00000000E+000, 0.00000000E+000,
42,0, 0.20200000E+002, 0.10000000E+000, 0.10466563E+001, 0.73477724E-002, 0.20167936E+002, 0.55220227E-001, 0.13262863E-001, 0.00000000E+000,-0.36634860E-001,-0.45740951E-001,-0.40360109E-001,-0.13908400E-001, 0.14990718E+000, 0.00000000E+000, 0.00000000E+000,
43,0, 0.20300000E+002, 0.10000000E+000, 0.10464455E+001,-0.20572585E-002, 0.20267091E+002, 0.55224034E-001, 0.12967316E-001, 0.00000000E+000,-0.36989136E-001,-0.46218665E-001,-0.40980939E-001,-0.14307926E-001, 0.15146398E+000, 0.00000000E+000, 0.00000000E+000,
44,0, 0.20400000E+002, 0.10000000E+000, 0.10462322E+001,-0.20512326E-002, 0.20366245E+002, 0.55227724E-001, 0.12672967E-001, 0.00000000E+000,-0.37340195E-001,-0.46686755E-001,-0.41601796E-001,-0.14714313E-001, 0.15301603E+000, 0.00000000E+000, 0.00000000E+000,
45,0, 0.20500000E+002, 0.10000000E+000, 0.10460102E+001,-0.21634165E-002, 0.20465421E+002, 0.55231294E-001, 0.12374317E-001, 0.00000000E+000,-0.37689805E-001,-0.47155016E-001,-0.42222527E-001,-0.15127484E-001, 0.15456915E+000, 0.00000000E+000, 0.00000000E+000,
46,0, 0.20600000E+002, 0.10000000E+000, 0.10457778E+001,-0.22717653E-002, 0.20564660E+002, 0.55234738E-001, 0.12071476E-001, 0.00000000E+000,-0.38037776E-001,-0.47620122E-001,-0.42843013E-001,-0.15547364E-001, 0.15611975E+000, 0.00000000E+000, 0.00000000E+000,
47,0, 0.20700000E+002, 0.10000000E+000, 0.10455332E+001,-0.23990478E-002, 0.20664047E+002, 0.55238055E-001, 0.11763406E-001, 0.00000000E+000,-0.38383784E-001,-0.48086032E-001,-0.43462267E-001,-0.15973878E-001, 0.15766937E+000, 0.00000000E+000, 0.00000000E+000,
48,0, 0.20800000E+002, 0.10000000E+000, 0.10452774E+001,-0.25003440E-002, 0.20763754E+002, 0.55241243E-001, 0.11451746E-001, 0.00000000E+000,-0.38725679E-001,-0.48550332E-001,-0.44080971E-001,-0.16406950E-001, 0.15921568E+000, 0.00000000E+000, 0.00000000E+000,
49,0, 0.20900000E+002, 0.10000000E+000, 0.10450069E+001,-0.26578193E-002, 0.20864125E+002, 0.55244301E-001, 0.11133295E-001, 0.00000000E+000,-0.39066144E-001,-0.49013826E-001,-0.44699069E-001,-0.16846505E-001, 0.16075884E+000, 0.00000000E+000, 0.00000000E+000,
50,0, 0.21000000E+002, 0.10000000E+000, 0.10447220E+001,-0.27972787E-002, 0.20965850E+002, 0.55247226E-001, 0.10808510E-001, 0.00000000E+000,-0.39405518E-001,-0.49475176E-001,-0.45316508E-001,-0.17292468E-001, 0.16229818E+000, 0.00000000E+000, 0.00000000E+000,
51,0, 0.21100000E+002, 0.10000000E+000, 0.10444257E+001,-0.28903990E-002, 0.21070307E+002, 0.55250018E-001, 0.10480803E-001, 0.00000000E+000,-0.39739858E-001,-0.49935190E-001,-0.45933236E-001,-0.17744766E-001, 0.16383385E+000, 0.00000000E+000, 0.00000000E+000,
52,0, 0.21200000E+002, 0.10000000E+000, 0.10441159E+001,-0.30318425E-002, 0.21174734E+002, 0.55252675E-001, 0.10147962E-001, 0.00000000E+000,-0.40070334E-001,-0.50393266E-001,-0.46549194E-001,-0.18203324E-001, 0.16536408E+000, 0.00000000E+000, 0.00000000E+000,
53,0, 0.21300000E+002, 0.10000000E+000, 0.10437895E+001,-0.32068441E-002, 0.21279130E+002, 0.55255195E-001, 0.98071817E-002, 0.00000000E+000,-0.40399457E-001,-0.50848753E-001,-0.47164319E-001,-0.18668069E-001, 0.16688778E+000, 0.00000000E+000, 0.00000000E+000,
54,0, 0.21400000E+002, 0.10000000E+000, 0.10434469E+001,-0.33602907E-002, 0.21383492E+002, 0.55257576E-001, 0.94592590E-002, 0.00000000E+000,-0.40726980E-001,-0.51302008E-001,-0.47778608E-001,-0.19138927E-001, 0.16840578E+000, 0.00000000E+000, 0.00000000E+000,
55,0, 0.21500000E+002, 0.10000000E+000, 0.10430888E+001,-0.35084756E-002, 0.21487819E+002, 0.55259815E-001, 0.91049179E-002, 0.00000000E+000,-0.41053099E-001,-0.51753737E-001,-0.48391958E-001,-0.19615828E-001, 0.16991954E+000, 0.00000000E+000, 0.00000000E+000,
56,0, 0.21600000E+002, 0.10000000E+000, 0.10427153E+001,-0.36551432E-002, 0.21592109E+002, 0.55261910E-001, 0.87445904E-002, 0.00000000E+000,-0.41377941E-001,-0.52204122E-001,-0.49004403E-001,-0.20098697E-001, 0.17142975E+000, 0.00000000E+000, 0.00000000E+000,
57,0, 0.21700000E+002, 0.10000000E+000, 0.10423275E+001,-0.37891777E-002, 0.21696361E+002, 0.55263860E-001, 0.83793580E-002, 0.00000000E+000,-0.41700029E-001,-0.52653272E-001,-0.49615955E-001,-0.20587464E-001, 0.17293608E+000, 0.00000000E+000, 0.00000000E+000,
58,0, 0.21800000E+002, 0.10000000E+000, 0.10419239E+001,-0.39490815E-002, 0.21800574E+002, 0.55265663E-001, 0.80078474E-002, 0.00000000E+000,-0.42020524E-001,-0.53100992E-001,-0.50226622E-001,-0.21082056E-001, 0.17443804E+000, 0.00000000E+000, 0.00000000E+000,
59,0, 0.21900000E+002, 0.10000000E+000, 0.10415050E+001,-0.40954094E-002, 0.21904746E+002, 0.55267316E-001, 0.76306741E-002, 0.00000000E+000,-0.42338859E-001,-0.53546994E-001,-0.50836308E-001,-0.21582403E-001, 0.17593524E+000, 0.00000000E+000, 0.00000000E+000,
60,0, 0.22000000E+002, 0.10000000E+000, 0.10410713E+001,-0.42365901E-002, 0.22008874E+002, 0.55268819E-001, 0.72484382E-002, 0.00000000E+000,-0.42654384E-001,-0.53991217E-001,-0.51445060E-001,-0.22088434E-001, 0.17742753E+000, 0.00000000E+000, 0.00000000E+000,
61,0, 0.22100000E+002, 0.10000000E+000, 0.10406219E+001,-0.43949335E-002, 0.22112959E+002, 0.55270170E-001, 0.68602079E-002, 0.00000000E+000,-0.42967771E-001,-0.54433811E-001,-0.52052884E-001,-0.22600080E-001, 0.17891475E+000, 0.00000000E+000, 0.00000000E+000,
62,0, 0.22200000E+002, 0.10000000E+000, 0.10401572E+001,-0.45404579E-002, 0.22216998E+002, 0.55271367E-001, 0.64666586E-002, 0.00000000E+000,-0.43278483E-001,-0.54874542E-001,-0.52659784E-001,-0.23117270E-001, 0.18039674E+000, 0.00000000E+000, 0.00000000E+000,
