ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000148E+001, 0.44467734E-004, 0.50000357E+000, 0.54682606E-001, 0.13750718E-004, 0.00000000E+000,-0.11817673E-005, 0.00000000E+000, 0.00000000E+000, 0.22497126E-007, 0.14909988E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000371E+001, 0.51938728E-004, 0.10000162E+001, 0.54682653E-001, 0.32237764E-004, 0.00000000E+000,-0.60644488E-005,-0.34206977E-005,-0.13762415E-005, 0.80937952E-007, 0.43018214E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10000568E+001, 0.36877019E-004, 0.15000398E+001, 0.54682733E-001, 0.45467858E-004, 0.00000000E+000,-0.13652025E-004,-0.11529714E-004,-0.44974456E-005, 0.16575955E-006, 0.74981283E-004, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10000766E+001, 0.39649905E-004, 0.20000731E+001, 0.54682836E-001, 0.57447660E-004, 0.00000000E+000,-0.22485397E-004,-0.21551547E-004,-0.90901339E-005, 0.17021014E-006, 0.11040453E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10000917E+001, 0.25632080E-004, 0.25001154E+001, 0.54682955E-001, 0.63831818E-004, 0.00000000E+000,-0.32017910E-004,-0.32616332E-004,-0.14516639E-004,-0.49969988E-007, 0.14303267E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10001029E+001, 0.18450355E-004, 0.30001642E+001, 0.54683080E-001, 0.66389313E-004, 0.00000000E+000,-0.40957266E-004,-0.43423666E-004,-0.20126157E-004,-0.62433430E-006, 0.17152074E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10001100E+001, 0.10010444E-004, 0.35002175E+001, 0.54683203E-001, 0.65403278E-004, 0.00000000E+000,-0.48828797E-004,-0.52920935E-004,-0.25321656E-004,-0.16608373E-005, 0.19413550E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10001138E+001, 0.44906798E-005, 0.40002736E+001, 0.54683318E-001, 0.62167719E-004, 0.00000000E+000,-0.55239887E-004,-0.60736274E-004,-0.29692448E-004,-0.32269684E-005, 0.21106330E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10001146E+001,-0.14906330E-005, 0.45003308E+001, 0.54683422E-001, 0.56981674E-004, 0.00000000E+000,-0.60121410E-004,-0.66677055E-004,-0.32983851E-004,-0.53451985E-005, 0.22210919E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10001129E+001,-0.59020218E-005, 0.50003878E+001, 0.54683513E-001, 0.50542856E-004, 0.00000000E+000,-0.63438135E-004,-0.70774647E-004,-0.35100933E-004,-0.80025338E-005, 0.22785911E-003, 0.00000000E+000, 0.00000000E+000,
11,0, 0.55000000E+001, 0.50000000E+000, 0.10001089E+001,-0.10222728E-004, 0.55004433E+001, 0.54683587E-001, 0.43096105E-004, 0.00000000E+000,-0.65291993E-004,-0.73103534E-004,-0.36063311E-004,-0.11155078E-004, 0.22871002E-003, 0.00000000E+000, 0.00000000E+000,
12,0, 0.60000000E+001, 0.50000000E+000, 0.10001031E+001,-0.13588185E-004, 0.60004963E+001, 0.54683646E-001, 0.35044203E-004, 0.00000000E+000,-0.65796237E-004,-0.73842234E-004,-0.35974510E-004,-0.14737782E-004, 0.22539497E-003, 0.00000000E+000, 0.00000000E+000,
13,0, 0.65000000E+001, 0.50000000E+000, 0.10000956E+001,-0.16591141E-004, 0.65005461E+001, 0.54683687E-001, 0.26600855E-004, 0.00000000E+000,-0.65120082E-004,-0.73174594E-004,-0.34981835E-004,-0.18670378E-004, 0.21854774E-003, 0.00000000E+000, 0.00000000E+000,
14,0, 0.70000000E+001, 0.50000000E+000, 0.10000868E+001,-0.18876542E-004, 0.70005917E+001, 0.54683712E-001, 0.18037600E-004, 0.00000000E+000,-0.63433696E-004,-0.71332287E-004,-0.33248869E-004,-0.22864434E-004, 0.20891689E-003, 0.00000000E+000, 0.00000000E+000,
15,0, 0.75000000E+001, 0.50000000E+000, 0.10000770E+001,-0.20673615E-004, 0.75006327E+001, 0.54683720E-001, 0.95452083E-005, 0.00000000E+000,-0.60924000E-004,-0.68533722E-004,-0.30932592E-004,-0.27228392E-004, 0.19716391E-003, 0.00000000E+000, 0.00000000E+000,
16,0, 0.80000000E+001, 0.50000000E+000, 0.10000664E+001,-0.21909989E-004, 0.80006685E+001, 0.54683712E-001, 0.13083245E-005, 0.00000000E+000,-0.57768534E-004,-0.65009311E-004,-0.28180570E-004,-0.31671942E-004, 0.18393868E-003, 0.00000000E+000, 0.00000000E+000,
17,0, 0.85000000E+001, 0.50000000E+000, 0.10000553E+001,-0.22705891E-004, 0.85006990E+001, 0.54683690E-001,-0.65398746E-005, 0.00000000E+000,-0.54137229E-004,-0.60961289E-004,-0.25118321E-004,-0.36109556E-004, 0.16978652E-003, 0.00000000E+000, 0.00000000E+000,
18,0, 0.90000000E+001, 0.50000000E+000, 0.10000439E+001,-0.23152867E-004, 0.90007238E+001, 0.54683654E-001,-0.13913348E-004, 0.00000000E+000,-0.50180331E-004,-0.56578904E-004,-0.21870213E-004,-0.40462773E-004, 0.15517887E-003, 0.00000000E+000, 0.00000000E+000,
19,0, 0.95000000E+001, 0.50000000E+000, 0.10000324E+001,-0.23255007E-004, 0.95007428E+001, 0.54683605E-001,-0.20741171E-004, 0.00000000E+000,-0.46026741E-004,-0.52014132E-004,-0.18520881E-004,-0.44662175E-004, 0.14048276E-003, 0.00000000E+000, 0.00000000E+000,
20,0, 0.10000000E+002, 0.50000000E+000, 0.10000208E+001,-0.23156452E-004, 0.10000756E+002, 0.54683546E-001,-0.27003595E-004, 0.00000000E+000,-0.41783832E-004,-0.47395458E-004,-0.15162257E-004,-0.48648094E-004, 0.12598605E-003, 0.00000000E+000, 0.00000000E+000,
21,0, 0.10500000E+002, 0.50000000E+000, 0.10000093E+001,-0.22831865E-004, 0.10500764E+002, 0.54683477E-001,-0.32682091E-004, 0.00000000E+000,-0.37535620E-004,-0.42817056E-004,-0.11851204E-004,-0.52371226E-004, 0.11189302E-003, 0.00000000E+000, 0.00000000E+000,
22,0, 0.11000000E+002, 0.50000000E+000, 0.10000127E+001, 0.21773503E-004, 0.11000768E+002, 0.54683412E-001,-0.23820851E-004, 0.00000000E+000,-0.34576523E-004,-0.38351860E-004,-0.89585347E-005,-0.55792239E-004, 0.11385831E-003, 0.00000000E+000, 0.00000000E+000,
23,0, 0.11500000E+002, 0.50000000E+000, 0.10015115E+001, 0.44894855E-002, 0.11487409E+002, 0.54684645E-001, 0.13968360E-002, 0.00000000E+000,-0.15958616E-003,-0.37600063E-004,-0.37808418E-004,-0.58956852E-004, 0.16907875E-002, 0.00000000E+000, 0.00000000E+000,
24,0, 0.12000000E+002, 0.50000000E+000, 0.10040621E+001, 0.61327497E-002, 0.11961628E+002, 0.54689685E-001, 0.35264044E-002, 0.00000000E+000,-0.68572009E-003,-0.39956730E-003,-0.18475249E-003,-0.62768800E-004, 0.48592130E-002, 0.00000000E+000, 0.00000000E+000,
25,0, 0.12500000E+002, 0.50000000E+000, 0.10063254E+001, 0.42114076E-002, 0.12437323E+002, 0.54698580E-001, 0.50465542E-002, 0.00000000E+000,-0.15341193E-002,-0.12986044E-002,-0.52533720E-003,-0.71441784E-004, 0.84760569E-002, 0.00000000E+000, 0.00000000E+000,
26,0, 0.13000000E+002, 0.50000000E+000, 0.10084619E+001, 0.41107480E-002, 0.12914528E+002, 0.54710027E-001, 0.62861107E-002, 0.00000000E+000,-0.25114530E-002,-0.24317537E-002,-0.10741707E-002,-0.95761749E-004, 0.12399250E-001, 0.00000000E+000, 0.00000000E+000,
