ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000230E+001, 0.68961471E-004, 0.50000553E+000, 0.54682614E-001, 0.21324809E-004, 0.00000000E+000,-0.11728121E-005, 0.00000000E+000, 0.00000000E+000, 0.22496793E-007, 0.22475124E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000630E+001, 0.97033725E-004, 0.10000262E+001, 0.54682692E-001, 0.55209161E-004, 0.00000000E+000,-0.67138918E-005,-0.27997338E-005,-0.13847518E-005, 0.80937523E-007, 0.66026601E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001074E+001, 0.93277996E-004, 0.15000687E+001, 0.54682838E-001, 0.87856807E-004, 0.00000000E+000,-0.15879413E-004,-0.97653414E-005,-0.45901516E-005, 0.16600045E-006, 0.11792571E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001577E+001, 0.10627120E-003, 0.20001347E+001, 0.54683049E-001, 0.12189194E-003, 0.00000000E+000,-0.27126385E-004,-0.18876515E-004,-0.94441961E-005, 0.16968998E-006, 0.17716934E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10002053E+001, 0.92749833E-004, 0.25002256E+001, 0.54683318E-001, 0.14940515E-003, 0.00000000E+000,-0.39842618E-004,-0.29333666E-004,-0.15394243E-004,-0.60075910E-007, 0.23403576E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002493E+001, 0.84338277E-004, 0.30003394E+001, 0.54683630E-001, 0.17098894E-003, 0.00000000E+000,-0.52429846E-004,-0.40015529E-004,-0.21839679E-004,-0.66886103E-006, 0.28594285E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002873E+001, 0.69839996E-004, 0.35004738E+001, 0.54683970E-001, 0.18536253E-003, 0.00000000E+000,-0.64207932E-004,-0.49900597E-004,-0.28195301E-004,-0.17852430E-005, 0.32945161E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003193E+001, 0.58030599E-004, 0.40006256E+001, 0.54684325E-001, 0.19376123E-003, 0.00000000E+000,-0.74516615E-004,-0.58525224E-004,-0.34023399E-004,-0.34992831E-005, 0.36432575E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003445E+001, 0.43541314E-004, 0.45007918E+001, 0.54684683E-001, 0.19610297E-003, 0.00000000E+000,-0.83135035E-004,-0.65591521E-004,-0.39015115E-004,-0.58552874E-005, 0.38969992E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003632E+001, 0.30861905E-004, 0.50009690E+001, 0.54685032E-001, 0.19343268E-003, 0.00000000E+000,-0.89864154E-004,-0.71014370E-004,-0.43005390E-004,-0.88584195E-005, 0.40617501E-003, 0.00000000E+000, 0.00000000E+000,
