 ISTEP , IPRSTP ,NBNTOT, TIME ,ARRAY(002),ARRAY(003),ARRAY(004),
0,0,4, 0.00000000E+000, 0.17721399E+005, 0.45150000E+004, 0.78340451E+003,
1,1,4, 0.31250000E-001, 0.17720938E+005, 0.45151648E+004, 0.78340451E+003,
1,2,4, 0.60546875E-001, 0.17719887E+005, 0.45153253E+004, 0.78340451E+003,
1,3,4, 0.88012695E-001, 0.17718487E+005, 0.45154721E+004, 0.78340451E+003,
1,4,4, 0.11017401E+000, 0.17717331E+005, 0.45155883E+004, 0.78340451E+003,
1,5,4, 0.13627045E+000, 0.17716403E+005, 0.45157233E+004, 0.78340451E+003,
1,6,4, 0.17831841E+000, 0.17716402E+005, 0.45159353E+004, 0.78340451E+003,
1,7,4, 0.32625694E+000, 0.17718995E+005, 0.45166104E+004, 0.78340451E+003,
1,8,4, 0.50000000E+000, 0.17719136E+005, 0.45172975E+004, 0.78340451E+003,
2,9,4, 0.10000000E+001, 0.17716938E+005, 0.45188460E+004, 0.78340451E+003,
3,10,4, 0.15000000E+001, 0.17714551E+005, 0.45201802E+004, 0.78340452E+003,
4,11,4, 0.20000000E+001, 0.17712254E+005, 0.45213406E+004, 0.78340455E+003,
5,12,4, 0.25000000E+001, 0.17710372E+005, 0.45222803E+004, 0.78340463E+003,
6,13,4, 0.30000000E+001, 0.17708860E+005, 0.45230075E+004, 0.78340478E+003,
7,14,4, 0.35000000E+001, 0.17707671E+005, 0.45235817E+004, 0.78340500E+003,
8,15,4, 0.40000000E+001, 0.17706744E+005, 0.45240489E+004, 0.78340531E+003,
9,16,4, 0.45000000E+001, 0.17706024E+005, 0.45244272E+004, 0.78340569E+003,
10,17,4, 0.50000000E+001, 0.17705469E+005, 0.45247257E+004, 0.78340614E+003,
11,18,4, 0.55000000E+001, 0.17705043E+005, 0.45249577E+004, 0.78340665E+003,
12,19,4, 0.60000000E+001, 0.17704720E+005, 0.45251381E+004, 0.78340722E+003,
13,20,4, 0.65000000E+001, 0.17704478E+005, 0.45252786E+004, 0.78340782E+003,
14,21,4, 0.70000000E+001, 0.17704299E+005, 0.45253882E+004, 0.78340846E+003,
15,22,4, 0.75000000E+001, 0.17704171E+005, 0.45254742E+004, 0.78340911E+003,
16,23,4, 0.80000000E+001, 0.17704083E+005, 0.45255432E+004, 0.78340978E+003,
17,24,4, 0.85000000E+001, 0.17704026E+005, 0.45256006E+004, 0.78341045E+003,
18,25,4, 0.90000000E+001, 0.17703993E+005, 0.45256503E+004, 0.78341112E+003,
19,26,4, 0.95000000E+001, 0.17703980E+005, 0.45256947E+004, 0.78341178E+003,
20,27,4, 0.10000000E+002, 0.17703982E+005, 0.45257352E+004, 0.78341243E+003,
21,28,4, 0.10500000E+002, 0.17703995E+005, 0.45257730E+004, 0.78341306E+003,
22,29,4, 0.11000000E+002, 0.17699843E+005, 0.45094367E+004, 0.78341367E+003,
23,30,4, 0.11060617E+002, 0.17671117E+005, 0.44786469E+004, 0.78341374E+003,
23,31,4, 0.11102962E+002, 0.17638362E+005, 0.44539242E+004, 0.78341378E+003,
23,32,4, 0.11144017E+002, 0.17603676E+005, 0.44268292E+004, 0.78341383E+003,
23,33,4, 0.11189590E+002, 0.17563673E+005, 0.43946198E+004, 0.78341388E+003,
23,34,4, 0.11245111E+002, 0.17513556E+005, 0.43541591E+004, 0.78341395E+003,
23,35,4, 0.11313914E+002, 0.17450968E+005, 0.43043853E+004, 0.78341402E+003,
23,36,4, 0.11394380E+002, 0.17378152E+005, 0.42487654E+004, 0.78341411E+003,
23,37,4, 0.11500000E+002, 0.17283802E+005, 0.41818352E+004, 0.78341423E+003,
24,38,4, 0.11625000E+002, 0.17173209E+005, 0.41118757E+004, 0.78341437E+003,
24,39,4, 0.11770107E+002, 0.17046846E+005, 0.40408851E+004, 0.78341471E+003,
24,40,4, 0.11946761E+002, 0.16895632E+005, 0.39627913E+004, 0.78341536E+003,
24,41,4, 0.12000000E+002, 0.16848720E+005, 0.39399900E+004, 0.78341559E+003,
25,42,4, 0.12253447E+002, 0.16640507E+005, 0.38276048E+004, 0.78341677E+003,
25,43,4, 0.12500000E+002, 0.16439465E+005, 0.37102081E+004, 0.78341910E+003,
26,44,4, 0.13000000E+002, 0.16048460E+005, 0.34753072E+004, 0.78342696E+003,
27,45,4, 0.13500000E+002, 0.15677073E+005, 0.32754383E+004, 0.78344063E+003,
28,46,4, 0.14000000E+002, 0.15325435E+005, 0.31118814E+004, 0.78346492E+003,
29,47,4, 0.14500000E+002, 0.14989269E+005, 0.29672200E+004, 0.78350130E+003,
30,48,4, 0.15000000E+002, 0.14668597E+005, 0.28323230E+004, 0.78355053E+003,
