ISTEP,IPOWER,TIME2,DT,PHI,PERIOD,PINTG,POWDK,Net,Program,Doppler,Axial,Radial,CRDL,Coolant,Fuel,Clad,
1,0, 0.50000000E+000, 0.50000000E+000, 0.10000232E+001, 0.69487771E-004, 0.50000558E+000, 0.54682614E-001, 0.21487554E-004, 0.00000000E+000,-0.11817673E-005, 0.00000000E+000, 0.00000000E+000, 0.22497126E-007, 0.22646824E-004, 0.00000000E+000, 0.00000000E+000,
2,0, 0.10000000E+001, 0.50000000E+000, 0.10000635E+001, 0.97699694E-004, 0.10000264E+001, 0.54682692E-001, 0.55606906E-004, 0.00000000E+000,-0.67638546E-005,-0.28211358E-005,-0.13950217E-005, 0.80937952E-007, 0.66505980E-004, 0.00000000E+000, 0.00000000E+000,
3,0, 0.15000000E+001, 0.50000000E+000, 0.10001083E+001, 0.94375294E-004, 0.15000692E+001, 0.54682840E-001, 0.88622354E-004, 0.00000000E+000,-0.16002014E-004,-0.98368453E-005,-0.46256371E-005, 0.16575954E-006, 0.11892109E-003, 0.00000000E+000, 0.00000000E+000,
4,0, 0.20000000E+001, 0.50000000E+000, 0.10001594E+001, 0.10812898E-003, 0.20001359E+001, 0.54683053E-001, 0.12326624E-003, 0.00000000E+000,-0.27373281E-004,-0.19030762E-004,-0.95287661E-005, 0.16817794E-006, 0.17903087E-003, 0.00000000E+000, 0.00000000E+000,
5,0, 0.25000000E+001, 0.50000000E+000, 0.10002080E+001, 0.95007759E-004, 0.25002278E+001, 0.54683325E-001, 0.15152092E-003, 0.00000000E+000,-0.40284399E-004,-0.29627716E-004,-0.15563022E-004,-0.65163632E-007, 0.23706122E-003, 0.00000000E+000, 0.00000000E+000,
6,0, 0.30000000E+001, 0.50000000E+000, 0.10002533E+001, 0.87000723E-004, 0.30003433E+001, 0.54683642E-001, 0.17394838E-003, 0.00000000E+000,-0.53130979E-004,-0.40508181E-004,-0.22136995E-004,-0.68177637E-006, 0.29040631E-003, 0.00000000E+000, 0.00000000E+000,
7,0, 0.35000000E+001, 0.50000000E+000, 0.10002926E+001, 0.72677959E-004, 0.35004800E+001, 0.54683990E-001, 0.18918173E-003, 0.00000000E+000,-0.65226664E-004,-0.50642861E-004,-0.28670499E-004,-0.18130621E-005, 0.33553482E-003, 0.00000000E+000, 0.00000000E+000,
8,0, 0.40000000E+001, 0.50000000E+000, 0.10003260E+001, 0.61019554E-004, 0.40006348E+001, 0.54684353E-001, 0.19843101E-003, 0.00000000E+000,-0.75895879E-004,-0.59556536E-004,-0.34726595E-004,-0.35524033E-005, 0.37216242E-003, 0.00000000E+000, 0.00000000E+000,
9,0, 0.45000000E+001, 0.50000000E+000, 0.10003527E+001, 0.46542732E-004, 0.45008048E+001, 0.54684720E-001, 0.20156768E-003, 0.00000000E+000,-0.84906310E-004,-0.66939049E-004,-0.39993591E-004,-0.59475802E-005, 0.39935421E-003, 0.00000000E+000, 0.00000000E+000,
10,0, 0.50000000E+001, 0.50000000E+000, 0.10003729E+001, 0.33841818E-004, 0.50009864E+001, 0.54685081E-001, 0.19962272E-003, 0.00000000E+000,-0.92045225E-004,-0.72694602E-004,-0.44301125E-004,-0.90070990E-005, 0.41767077E-003, 0.00000000E+000, 0.00000000E+000,
